amount,currency,timestamp,device_id,ip_address,country,brand,source
15.8,JPY,2026-06-12T12:16:24Z,dev_8e2014911f,83.118.46.130,JP,RuPay,web_checkout
20.14,JPY,2026-05-22T16:43:12Z,dev_d825379857,5.116.245.75,JP,RuPay,mobile_app
203.82,GBP,2026-02-03T17:54:04Z,dev_fcaaf07541,169.249.83.104,GB,Mastercard,mobile_app
11.76,USD,2026-04-29T05:24:47Z,dev_7afc4914ac,196.7.95.103,US,Mastercard,pos_terminal
12.74,JPY,2026-03-26T21:04:50Z,dev_3f2d8b46fb,86.178.209.91,JP,RuPay,api
187.21,GBP,2026-05-01T02:03:14Z,dev_430d1fed52,124.13.17.179,GB,Mastercard,web_checkout
129.29,GBP,2026-04-28T22:35:34Z,dev_f5eab2e18b,186.18.137.175,GB,Amex,pos_terminal
57.8,JPY,2026-01-21T01:15:32Z,dev_99e518df51,206.174.203.180,JP,Visa,api
37.74,EUR,2026-02-13T04:05:09Z,dev_6326b76146,100.0.207.240,DE,Amex,mobile_app
40.22,USD,2026-01-09T09:53:36Z,dev_8b096f41dc,60.11.248.182,US,Mastercard,api
23.19,JPY,2026-03-20T18:39:10Z,dev_3ae73efdb6,136.2.136.139,JP,Amex,mobile_app
21.1,EUR,2026-05-23T03:30:08Z,dev_0395d486e6,52.246.137.114,DE,Amex,api
5489.6,INR,2026-01-07T20:48:34Z,dev_17c2d15259,55.115.105.13,IN,Amex,mobile_app
28.54,AUD,2026-04-22T02:27:16Z,dev_2645d0038b,140.242.140.245,AU,Visa,pos_terminal
11.69,JPY,2026-04-07T15:56:44Z,dev_15214e20a4,104.74.97.180,JP,RuPay,web_checkout
5669.6,INR,2026-05-16T18:50:26Z,dev_0c0c856bd2,8.139.67.68,IN,Mastercard,web_checkout
118.75,EUR,2026-03-01T13:30:08Z,dev_8367823a03,223.63.196.99,DE,RuPay,mobile_app
28.02,JPY,2026-02-04T13:37:15Z,dev_9521a03478,131.44.21.44,JP,Amex,web_checkout
48.42,GBP,2026-04-22T18:05:41Z,dev_274d26f68f,58.163.168.119,GB,RuPay,web_checkout
53.14,AUD,2026-02-10T01:04:07Z,dev_1a6010bc16,192.86.187.119,AU,Mastercard,web_checkout
72.69,JPY,2026-01-31T10:43:48Z,dev_22691b6acd,31.95.182.166,JP,Mastercard,mobile_app
12.96,AUD,2026-02-14T13:06:57Z,dev_cce2fb5391,55.179.26.1,AU,Amex,pos_terminal
73.8,AUD,2026-05-22T16:25:34Z,dev_f181729932,103.231.161.13,AU,Amex,web_checkout
106.62,AUD,2026-02-23T19:57:45Z,dev_0181a259e0,112.57.71.110,AU,RuPay,api
19.73,EUR,2026-06-10T15:29:04Z,dev_1e296c5680,216.53.59.80,DE,Mastercard,mobile_app
8004.8,INR,2026-01-25T09:49:55Z,dev_ecb29b9029,222.211.248.125,IN,RuPay,mobile_app
29.23,GBP,2026-05-21T06:30:45Z,dev_0cf4722b0a,22.165.36.83,GB,RuPay,web_checkout
13.37,JPY,2026-04-01T02:56:38Z,dev_a52b24d0a0,13.229.200.250,JP,Amex,web_checkout
6288.8,INR,2026-05-01T22:54:38Z,dev_92f326153e,151.100.110.194,IN,Amex,pos_terminal
15.46,JPY,2026-02-27T04:26:14Z,dev_2b654b351f,56.58.143.34,JP,Visa,web_checkout
137.34,AUD,2026-05-10T00:48:58Z,dev_b5974b2a23,47.109.2.179,AU,Amex,api
30.18,EUR,2026-01-21T19:48:41Z,dev_c5f3c7fe9c,52.173.213.88,DE,RuPay,mobile_app
4599.2,INR,2026-03-07T21:46:30Z,dev_a54fbb955d,69.118.118.197,IN,Visa,web_checkout
69.9,USD,2026-03-22T11:22:19Z,dev_5ef2d3cb48,221.26.147.203,US,Mastercard,pos_terminal
8.06,AUD,2026-03-18T08:17:03Z,dev_75520715be,71.72.185.109,AU,Mastercard,web_checkout
46.83,AUD,2026-05-23T22:24:44Z,dev_a6a3ec0f0a,160.171.12.19,AU,Mastercard,pos_terminal
93.99,USD,2026-02-17T03:13:59Z,dev_b8ffe22c44,37.159.63.75,US,Mastercard,pos_terminal
23.89,GBP,2026-03-11T03:45:40Z,dev_7adc48156a,51.11.248.79,GB,Mastercard,mobile_app
78.85,JPY,2026-06-22T23:45:39Z,dev_ae9c8b6f87,92.53.5.79,JP,Visa,pos_terminal
65.42,JPY,2026-05-27T20:12:43Z,dev_0f6dfb1098,118.58.171.241,JP,Amex,web_checkout
66.86,EUR,2026-04-08T21:54:05Z,dev_8a88005cbb,150.189.157.77,DE,RuPay,pos_terminal
23923.2,INR,2026-06-11T08:02:11Z,dev_f83033e47e,47.121.131.112,IN,Amex,pos_terminal
3340.0,INR,2026-05-04T22:40:42Z,dev_a38b659a2f,32.67.246.21,IN,Mastercard,web_checkout
72.56,EUR,2026-04-09T03:13:11Z,dev_a9df4f33b0,216.142.176.91,DE,Visa,web_checkout
150.24,EUR,2026-03-13T16:20:44Z,dev_166bec9ffb,37.81.113.35,DE,Visa,pos_terminal
34.05,GBP,2026-04-11T06:56:38Z,dev_4a2abb7228,77.36.95.229,GB,Mastercard,pos_terminal
80.97,EUR,2026-05-17T05:41:43Z,dev_c9f1151c0b,116.79.166.195,DE,RuPay,web_checkout
3342.4,INR,2026-01-16T11:06:56Z,dev_3527ff490b,21.177.249.25,IN,Mastercard,web_checkout
7.15,GBP,2026-04-25T15:05:48Z,dev_9cf8f71b7a,146.88.233.44,GB,RuPay,mobile_app
178.94,JPY,2026-01-25T23:15:33Z,dev_8fee57109d,177.100.254.191,JP,Amex,pos_terminal
216.41,GBP,2026-02-06T19:35:18Z,dev_b1ef897d6a,44.19.74.90,GB,Mastercard,mobile_app
57.72,AUD,2026-02-19T05:33:56Z,dev_b4420e63f7,168.179.182.8,AU,RuPay,api
88.5,USD,2026-03-02T15:33:20Z,dev_a9d0e538ca,53.7.221.120,US,Amex,pos_terminal
208.11,JPY,2026-05-06T06:12:20Z,dev_2b8858c192,69.111.200.252,JP,Amex,mobile_app
29.22,EUR,2026-01-12T09:23:41Z,dev_a240adef7e,193.71.75.159,DE,Amex,api
8704.8,INR,2026-04-14T05:35:48Z,dev_e37c7c69cf,24.84.134.135,IN,Amex,web_checkout
26.87,EUR,2026-03-01T20:51:37Z,dev_f92aa3b356,136.55.106.178,DE,Visa,web_checkout
22.78,USD,2026-01-19T07:10:04Z,dev_4f9dff3cf8,123.155.138.160,US,Amex,pos_terminal
19.65,AUD,2026-01-05T18:00:00Z,dev_44b8c27063,5.122.46.144,AU,Visa,mobile_app
13.11,USD,2026-05-21T05:49:33Z,dev_4674ec1cc5,109.253.169.17,US,Mastercard,mobile_app
118.84,USD,2026-05-26T01:37:58Z,dev_36133da4f3,98.28.60.252,US,Amex,mobile_app
3140.8,INR,2026-03-15T18:55:29Z,dev_c4b309a3e0,186.78.5.174,IN,Visa,web_checkout
16.32,EUR,2026-01-17T01:14:01Z,dev_6fef9a7b25,209.193.188.208,DE,Visa,api
77.89,EUR,2026-05-12T13:22:21Z,dev_cde283ad81,26.86.202.206,DE,Mastercard,api
36.11,USD,2026-03-17T09:01:47Z,dev_dfec02b2e5,14.181.202.201,US,Amex,web_checkout
72.78,AUD,2026-06-20T09:08:21Z,dev_556ab2cf2f,81.209.158.11,AU,RuPay,api
25.55,GBP,2026-02-15T14:25:04Z,dev_144652a782,77.149.81.37,GB,Amex,mobile_app
28.41,AUD,2026-06-21T08:55:58Z,dev_1dddeca8e0,46.224.159.125,AU,Visa,api
144.99,JPY,2026-05-13T14:03:08Z,dev_220f423f78,154.155.237.164,JP,Amex,pos_terminal
4930.4,INR,2026-06-05T22:47:46Z,dev_dd0fbda939,165.171.92.165,IN,Mastercard,api
48.16,AUD,2026-05-08T21:49:57Z,dev_c593090091,104.229.238.98,AU,RuPay,web_checkout
85.53,GBP,2026-05-05T13:21:43Z,dev_7185020185,200.143.111.57,GB,Amex,web_checkout
342.01,JPY,2026-03-19T13:06:00Z,dev_6b0d2b537a,205.140.164.133,JP,Visa,mobile_app
232.78,USD,2026-04-17T17:05:44Z,dev_9fdba49f54,188.64.230.21,US,Mastercard,pos_terminal
13397.6,INR,2026-03-18T18:38:33Z,dev_38e3918abc,80.169.225.226,IN,Mastercard,pos_terminal
87.2,USD,2026-04-16T16:45:55Z,dev_80b3e35689,98.182.9.67,US,RuPay,api
145.99,USD,2026-04-08T16:27:47Z,dev_48c6d56e9c,149.133.41.37,US,Visa,pos_terminal
50.92,JPY,2026-01-11T01:26:51Z,dev_04bc8dfd96,51.64.167.120,JP,Visa,pos_terminal
31.54,AUD,2026-06-10T07:44:33Z,dev_03207d7dfe,13.137.32.22,AU,Visa,web_checkout
157.57,USD,2026-06-17T08:40:12Z,dev_6752c88ade,38.63.121.113,US,Visa,api
97.75,EUR,2026-01-31T09:40:00Z,dev_44b8806ccb,143.99.180.59,DE,Visa,pos_terminal
9.16,USD,2026-04-21T07:41:30Z,dev_f6f6fb0d20,176.176.98.133,US,Mastercard,api
116.0,EUR,2026-05-29T20:51:15Z,dev_be899e0492,40.85.60.234,DE,Amex,pos_terminal
76.35,USD,2026-02-24T15:32:13Z,dev_09b0317c26,133.92.175.54,US,Mastercard,api
73.75,GBP,2026-05-26T23:10:03Z,dev_b1c8421db3,7.14.223.213,GB,Amex,mobile_app
54.22,AUD,2026-06-10T04:05:13Z,dev_7eebcb3cf2,136.244.1.45,AU,Mastercard,pos_terminal
20.55,AUD,2026-06-09T04:58:17Z,dev_3f07d9c8a1,197.209.22.234,AU,Mastercard,web_checkout
49.03,GBP,2026-03-22T02:43:06Z,dev_2f622c6ecc,152.252.223.121,GB,Visa,api
4240.8,INR,2026-06-25T20:54:56Z,dev_318e0166fe,145.147.233.90,IN,Mastercard,web_checkout
34.38,USD,2026-05-12T08:13:30Z,dev_a8d44acbd3,4.172.237.137,US,RuPay,web_checkout
97.55,GBP,2026-04-16T17:29:46Z,dev_34c52b8515,77.191.8.121,GB,Amex,mobile_app
19.24,EUR,2026-03-22T09:45:50Z,dev_148292f75f,219.247.180.58,DE,Mastercard,web_checkout
125.55,EUR,2026-05-08T19:27:05Z,dev_9cfae55409,63.166.229.152,DE,RuPay,pos_terminal
38.91,EUR,2026-03-28T01:06:52Z,dev_7439a540ed,109.136.189.38,DE,Visa,pos_terminal
15.98,JPY,2026-04-28T02:38:31Z,dev_6fcd375022,135.160.90.162,JP,Amex,mobile_app
9.05,GBP,2026-01-14T19:37:24Z,dev_0fc2c39d10,35.144.65.129,GB,Mastercard,mobile_app
32.46,EUR,2026-01-21T04:32:41Z,dev_21cffc8405,1.1.79.49,DE,RuPay,mobile_app
5.54,USD,2026-06-04T12:03:25Z,dev_c2276f8811,81.67.15.56,US,Mastercard,web_checkout
39.33,AUD,2026-01-26T15:37:19Z,dev_62940b84c4,139.74.150.102,AU,Mastercard,api
68.83,EUR,2026-04-05T22:49:19Z,dev_19d3d1987e,221.240.151.126,DE,RuPay,api
58.98,GBP,2026-06-05T05:33:40Z,dev_ecadbc5514,178.32.160.6,GB,RuPay,web_checkout
79.12,EUR,2026-02-01T18:35:18Z,dev_8667a1f18b,32.150.165.191,DE,Mastercard,mobile_app
13132.8,INR,2026-05-15T22:05:18Z,dev_a332cb55e9,107.55.54.97,IN,Visa,api
201.85,USD,2026-04-14T04:23:14Z,dev_8d21ddcdbb,218.222.133.181,US,RuPay,web_checkout
15677.6,INR,2026-02-24T15:44:54Z,dev_5798f21915,161.237.234.82,IN,Amex,pos_terminal
95.37,EUR,2026-01-03T10:40:30Z,dev_c77b5ae65e,209.109.1.62,DE,Visa,mobile_app
64.58,AUD,2026-05-03T03:19:10Z,dev_bb7412882f,164.49.167.168,AU,Visa,pos_terminal
85.82,EUR,2026-01-11T20:08:04Z,dev_b737860222,175.42.220.3,DE,Visa,api
8.72,AUD,2026-02-02T22:17:11Z,dev_924738e7e5,156.213.155.42,AU,RuPay,pos_terminal
77.0,GBP,2026-06-17T20:14:23Z,dev_c3ae893198,60.56.184.206,GB,Visa,api
65.68,USD,2026-04-28T20:50:34Z,dev_65ad762237,23.52.210.205,US,Mastercard,web_checkout
51.02,AUD,2026-03-02T06:10:19Z,dev_b4a2b0c243,99.8.237.56,AU,RuPay,api
57.1,EUR,2026-05-03T20:29:09Z,dev_2bbf2e8206,150.150.143.248,DE,Amex,web_checkout
91.28,EUR,2026-05-27T16:41:32Z,dev_f62ca3371e,108.103.117.254,DE,Amex,api
14.32,JPY,2026-04-25T11:31:22Z,dev_ef9cc4af0e,21.176.61.104,JP,Mastercard,api
63.44,AUD,2026-01-14T22:52:30Z,dev_126e7cfa80,26.214.45.176,AU,Amex,web_checkout
13535.2,INR,2026-05-24T20:49:07Z,dev_304528d089,195.113.18.200,IN,RuPay,api
7375.2,INR,2026-02-25T10:56:19Z,dev_282cfe6dc3,220.55.107.104,IN,RuPay,pos_terminal
71.33,JPY,2026-01-18T18:01:10Z,dev_278927d3b4,77.39.254.146,JP,Visa,api
9.13,JPY,2026-05-20T15:52:25Z,dev_8a8c297fd5,217.53.153.177,JP,Visa,mobile_app
9752.0,INR,2026-06-29T22:42:10Z,dev_b8d67f1e5e,77.248.27.229,IN,Visa,api
10.57,GBP,2026-02-18T13:19:50Z,dev_6c03c54efd,134.196.170.86,GB,Mastercard,api
67.01,GBP,2026-03-15T04:57:54Z,dev_0fb921c661,112.201.250.185,GB,RuPay,mobile_app
93.81,GBP,2026-04-14T08:05:07Z,dev_1fe587fd99,90.79.54.220,GB,RuPay,api
12.66,EUR,2026-06-10T21:40:03Z,dev_5db5d1acb0,139.37.4.194,DE,Mastercard,pos_terminal
88.55,JPY,2026-03-16T09:47:17Z,dev_591c72ab20,125.108.144.53,JP,Amex,pos_terminal
5299.2,INR,2026-06-06T22:48:09Z,dev_e52eea7d44,19.17.33.36,IN,Amex,pos_terminal
21.19,EUR,2026-05-19T14:51:41Z,dev_d920bdc7f2,98.52.41.98,DE,Visa,mobile_app
22.55,GBP,2026-06-29T06:47:49Z,dev_f5ceec7359,182.14.210.12,GB,RuPay,mobile_app
102.99,JPY,2026-01-02T20:01:36Z,dev_d0061c4eb4,125.243.158.213,JP,Mastercard,web_checkout
6.67,AUD,2026-04-08T03:25:16Z,dev_eb57db84c3,38.143.8.73,AU,Mastercard,mobile_app
61.02,JPY,2026-03-16T16:39:48Z,dev_f453254627,68.12.18.205,JP,Amex,web_checkout
91.54,GBP,2026-03-07T15:25:48Z,dev_a589d59d9a,187.63.229.152,GB,Visa,web_checkout
4149.6,INR,2026-06-04T16:25:14Z,dev_1be938d59c,212.13.202.175,IN,Amex,mobile_app
242.29,JPY,2026-05-01T11:38:23Z,dev_ecc1237b46,131.155.140.42,JP,RuPay,mobile_app
77.94,JPY,2026-02-12T14:48:59Z,dev_8e257cdc0d,215.75.178.63,JP,Visa,pos_terminal
50.8,AUD,2026-01-17T04:08:22Z,dev_b23100e91f,9.52.136.230,AU,RuPay,web_checkout
6.09,EUR,2026-06-27T21:43:29Z,dev_5fe8beb2e3,1.223.200.236,DE,Mastercard,mobile_app
39.0,JPY,2026-01-06T22:04:49Z,dev_1a88831cd4,135.100.74.154,JP,Visa,pos_terminal
24.83,GBP,2026-01-31T02:29:20Z,dev_e895e40a1f,211.56.22.118,GB,Amex,web_checkout
2427.2,INR,2026-02-23T22:35:16Z,dev_9dab977a52,93.0.27.9,IN,Visa,mobile_app
126.57,USD,2026-03-31T07:44:27Z,dev_2499520f38,87.4.65.143,US,Visa,api
254.82,EUR,2026-06-24T10:16:40Z,dev_06fc1f4faf,70.61.238.199,DE,Visa,web_checkout
204.11,GBP,2026-02-11T21:16:35Z,dev_4c95720d3b,196.186.57.140,GB,Mastercard,web_checkout
15975.2,INR,2026-02-22T19:13:58Z,dev_307ebacbfe,143.251.186.148,IN,Visa,web_checkout
95.67,AUD,2026-03-26T07:25:05Z,dev_3c37aca6b8,143.220.30.250,AU,Mastercard,web_checkout
19.85,USD,2026-01-05T16:15:54Z,dev_d91f6c8470,212.211.167.98,US,Amex,pos_terminal
13.62,AUD,2026-03-25T13:32:12Z,dev_edd08d5da9,6.71.138.190,AU,RuPay,web_checkout
150.67,JPY,2026-04-10T10:16:38Z,dev_8577452665,1.163.21.224,JP,Visa,pos_terminal
38.93,USD,2026-01-15T02:16:49Z,dev_f123123b9c,207.85.192.14,US,Mastercard,mobile_app
115.33,USD,2026-02-23T02:56:44Z,dev_22a8f776ba,196.4.67.41,US,Visa,pos_terminal
318.41,GBP,2026-02-12T13:43:03Z,dev_b4ed0f326f,8.29.216.48,GB,RuPay,web_checkout
10027.2,INR,2026-04-28T14:50:36Z,dev_38090e33e5,19.63.99.221,IN,Mastercard,api
60.01,EUR,2026-03-28T20:52:26Z,dev_af6875f91b,16.233.154.54,DE,Mastercard,pos_terminal
61699.2,INR,2026-05-06T06:03:41Z,dev_9a0adf0078,165.13.52.146,IN,RuPay,api
4787.2,INR,2026-05-04T13:45:00Z,dev_e9c5f2e062,129.194.20.222,IN,Visa,api
304.92,AUD,2026-02-16T03:56:50Z,dev_eaee80b528,151.233.30.75,AU,Mastercard,web_checkout
43.92,USD,2026-02-08T01:19:28Z,dev_2ada344788,18.47.0.159,US,Visa,mobile_app
76.02,JPY,2026-05-04T07:21:04Z,dev_a3984aba53,147.175.92.167,JP,RuPay,pos_terminal
22.08,GBP,2026-04-15T16:38:03Z,dev_d1c87e2e58,107.134.64.110,GB,RuPay,api
330.49,EUR,2026-06-08T17:31:40Z,dev_f6c3495ff9,141.211.81.18,DE,Amex,api
28.83,GBP,2026-01-28T04:44:39Z,dev_6620dc8837,18.88.73.246,GB,Mastercard,web_checkout
2306.4,INR,2026-04-14T12:01:12Z,dev_4b2218e81a,182.60.15.129,IN,Mastercard,pos_terminal
23.28,JPY,2026-05-30T13:55:36Z,dev_f19297e260,99.100.17.100,JP,Amex,pos_terminal
55.7,AUD,2026-03-29T17:01:45Z,dev_44cacc980e,37.166.251.4,AU,Mastercard,mobile_app
27.58,USD,2026-05-07T11:08:07Z,dev_d34d0d371a,136.146.209.108,US,Mastercard,web_checkout
156.19,EUR,2026-01-12T05:37:42Z,dev_92c4f97341,69.211.31.218,DE,Visa,web_checkout
3360.0,INR,2026-04-02T17:38:12Z,dev_004c911c27,67.244.151.226,IN,Mastercard,web_checkout
69.76,EUR,2026-03-10T16:38:50Z,dev_55f983514c,22.37.176.33,DE,Visa,api
82.07,JPY,2026-01-01T05:49:09Z,dev_a9ffb7ad6f,156.194.236.252,JP,RuPay,pos_terminal
126.48,AUD,2026-02-18T19:23:17Z,dev_f1e66ff201,200.35.69.136,AU,Mastercard,api
990.4,INR,2026-06-15T05:51:07Z,dev_48265befef,128.229.217.55,IN,RuPay,mobile_app
53.83,GBP,2026-03-11T00:02:30Z,dev_0c0341d65d,33.7.130.9,GB,Amex,web_checkout
97.6,USD,2026-01-03T20:56:15Z,dev_e6ab0153c6,205.43.18.105,US,Mastercard,mobile_app
2513.6,INR,2026-04-18T01:23:40Z,dev_2fe8bffb78,79.228.74.164,IN,Amex,api
17.49,EUR,2026-02-02T12:07:59Z,dev_0bde502352,177.59.225.173,DE,Mastercard,web_checkout
172.5,USD,2026-05-16T11:53:57Z,dev_24774ca504,82.171.132.38,US,RuPay,api
55.04,USD,2026-06-07T14:05:51Z,dev_73728af0c7,18.80.163.146,US,Mastercard,web_checkout
46.47,GBP,2026-02-01T04:52:58Z,dev_4f5bd09071,196.54.15.78,GB,Visa,mobile_app
31.48,AUD,2026-06-17T13:52:29Z,dev_a56920cb3e,139.20.212.198,AU,Mastercard,pos_terminal
929.6,INR,2026-02-01T16:31:29Z,dev_02dc9e6d79,128.124.193.32,IN,Amex,api
396.8,EUR,2026-05-20T17:51:44Z,dev_6cedb2cf7a,85.252.31.39,DE,Amex,web_checkout
85.34,JPY,2026-04-26T06:42:58Z,dev_efc77867ff,89.235.39.140,JP,Mastercard,api
57.41,GBP,2026-03-13T12:02:15Z,dev_34220f826c,23.117.222.143,GB,Visa,mobile_app
4206.4,INR,2026-01-13T09:32:36Z,dev_f7d0d58ff8,135.216.234.248,IN,Amex,web_checkout
15966.4,INR,2026-02-24T03:59:11Z,dev_e416dd50a5,196.194.233.242,IN,Visa,pos_terminal
48.43,USD,2026-02-18T16:16:31Z,dev_70b135a627,31.117.224.166,US,RuPay,api
66.68,USD,2026-03-22T22:13:30Z,dev_450b577e62,104.46.79.200,US,RuPay,mobile_app
16.25,GBP,2026-06-11T17:39:19Z,dev_acbfbb01cc,137.114.10.61,GB,Mastercard,api
28.12,USD,2026-02-03T00:20:40Z,dev_4054252183,122.56.113.17,US,Visa,pos_terminal
165.79,EUR,2026-06-20T00:05:30Z,dev_3fcdea92f3,29.175.171.103,DE,RuPay,pos_terminal
15.27,EUR,2026-05-23T23:20:07Z,dev_edfd167f54,59.142.32.97,DE,Amex,pos_terminal
25.59,JPY,2026-01-26T16:46:33Z,dev_af812206c3,61.23.42.102,JP,Mastercard,pos_terminal
41.11,EUR,2026-01-20T08:03:41Z,dev_b1b284bd40,88.188.35.248,DE,Visa,mobile_app
20.18,JPY,2026-01-20T14:12:15Z,dev_fec4582534,213.89.166.203,JP,Visa,web_checkout
88.54,AUD,2026-05-03T19:23:53Z,dev_7d06657ab1,91.160.100.244,AU,RuPay,web_checkout
17.71,EUR,2026-06-09T20:42:27Z,dev_f107594ae6,25.87.53.143,DE,Visa,api
80.69,USD,2026-05-17T01:39:27Z,dev_6721d4da2b,176.55.207.18,US,Visa,pos_terminal
17.55,USD,2026-01-02T15:14:43Z,dev_9304e1a7a4,50.165.35.13,US,RuPay,api
6803.2,INR,2026-06-15T04:57:51Z,dev_05d49a765c,40.92.224.216,IN,Amex,mobile_app
114.84,AUD,2026-06-13T04:32:15Z,dev_7ecc64e696,56.252.58.118,AU,Amex,pos_terminal
165.95,GBP,2026-02-15T12:46:09Z,dev_c9e7f10904,20.3.164.45,GB,Mastercard,api
30.99,USD,2026-05-11T14:53:09Z,dev_dadf38cc46,36.132.53.233,US,Mastercard,web_checkout
100.23,JPY,2026-01-10T20:15:00Z,dev_4dd22ef8d4,68.39.231.232,JP,RuPay,api
77.26,AUD,2026-03-28T12:29:41Z,dev_c62c7beed6,181.114.139.97,AU,Amex,pos_terminal
2171.2,INR,2026-05-31T06:52:06Z,dev_fc90d3eb9a,70.211.204.43,IN,RuPay,web_checkout
46.61,AUD,2026-06-10T10:10:46Z,dev_2f1ced4665,21.43.204.147,AU,Amex,pos_terminal
33.88,AUD,2026-03-14T05:40:00Z,dev_1c331f6b80,77.193.20.184,AU,RuPay,api
52.13,AUD,2026-04-05T13:16:13Z,dev_f03beda6c5,23.107.135.109,AU,Amex,web_checkout
181.97,JPY,2026-05-21T21:59:38Z,dev_357b78d329,195.40.118.168,JP,Mastercard,api
34.71,USD,2026-06-23T03:33:59Z,dev_e768db7672,124.199.32.227,US,Mastercard,mobile_app
266.3,AUD,2026-05-20T19:15:51Z,dev_13d8d92e42,192.61.153.155,AU,RuPay,pos_terminal
37.14,GBP,2026-06-04T04:50:41Z,dev_8854a2db54,183.210.197.203,GB,Amex,pos_terminal
129.38,JPY,2026-04-20T22:04:28Z,dev_b04984d451,27.201.3.75,JP,Amex,api
55.01,USD,2026-04-20T10:58:51Z,dev_a54d9cbc38,7.7.205.228,US,RuPay,mobile_app
128.87,JPY,2026-06-19T06:37:21Z,dev_f4c9cb07d1,39.160.72.204,JP,Visa,mobile_app
23432.0,INR,2026-05-27T10:34:47Z,dev_5e3a7f4456,146.210.101.178,IN,Visa,web_checkout
343.44,EUR,2026-05-06T08:30:55Z,dev_51c85b887a,168.116.80.167,DE,Amex,pos_terminal
10.65,JPY,2026-02-28T11:09:45Z,dev_b7beaf6ddd,110.174.77.208,JP,RuPay,mobile_app
59.18,AUD,2026-03-17T04:15:36Z,dev_63500fba4e,110.112.121.54,AU,Visa,mobile_app
2112.8,INR,2026-02-21T04:55:10Z,dev_7c6c810405,75.182.20.206,IN,RuPay,web_checkout
101.31,GBP,2026-03-24T20:08:09Z,dev_5f6c1cf3ed,36.194.176.66,GB,Mastercard,api
11.12,AUD,2026-02-10T07:11:51Z,dev_e005ed4818,187.107.129.195,AU,Mastercard,pos_terminal
7.64,USD,2026-02-21T08:21:44Z,dev_3943cef3c2,203.126.156.181,US,Mastercard,pos_terminal
126.94,JPY,2026-02-05T08:19:06Z,dev_56ac2ca7fc,63.7.222.90,JP,Visa,api
13092.0,INR,2026-05-12T02:57:35Z,dev_230313539c,74.10.36.241,IN,RuPay,api
29.93,AUD,2026-04-25T19:32:31Z,dev_48ddedf549,29.183.189.146,AU,Mastercard,web_checkout
29.16,GBP,2026-03-10T13:49:19Z,dev_e7c98f2393,76.41.249.148,GB,Mastercard,mobile_app
7.63,JPY,2026-02-16T07:44:40Z,dev_bc010fc135,156.175.12.31,JP,RuPay,web_checkout
57.28,USD,2026-05-02T07:52:51Z,dev_5c5db9baf2,101.67.247.46,US,Visa,web_checkout
63.59,GBP,2026-01-31T17:14:44Z,dev_b3619a6baf,106.202.0.77,GB,Mastercard,mobile_app
2247.2,INR,2026-03-07T20:13:54Z,dev_2786cfc5b5,122.11.119.145,IN,Mastercard,mobile_app
54.01,GBP,2026-06-17T10:00:47Z,dev_fa0479654e,65.109.78.130,GB,Mastercard,mobile_app
71.16,EUR,2026-01-12T06:21:16Z,dev_3e74d31c75,55.105.134.108,DE,Mastercard,mobile_app
4872.0,INR,2026-06-22T23:19:29Z,dev_a3d1e5bf3f,2.109.30.209,IN,Mastercard,pos_terminal
93.94,USD,2026-01-27T16:09:13Z,dev_7c7588bf5d,200.198.30.108,US,Amex,pos_terminal
143.91,USD,2026-02-06T21:00:28Z,dev_052e66908d,34.255.35.219,US,Amex,mobile_app
10.08,GBP,2026-04-07T02:01:16Z,dev_5ed1c86b4b,117.43.62.233,GB,Mastercard,web_checkout
3784.8,INR,2026-04-21T13:19:05Z,dev_e09d05fa0d,148.147.199.10,IN,Mastercard,pos_terminal
87.91,EUR,2026-03-25T01:12:41Z,dev_59a95323b9,41.115.145.141,DE,Visa,mobile_app
24.12,GBP,2026-02-25T19:31:07Z,dev_3b850b09e4,144.206.44.137,GB,Visa,web_checkout
4839.2,INR,2026-01-18T04:28:24Z,dev_0b758b2358,83.111.11.19,IN,RuPay,web_checkout
23.52,AUD,2026-01-27T18:22:41Z,dev_a246980c49,27.84.226.177,AU,Amex,mobile_app
71.97,JPY,2026-05-30T20:35:33Z,dev_f1b5a44db4,164.119.175.191,JP,Amex,pos_terminal
32.38,EUR,2026-02-11T07:51:22Z,dev_396f956eeb,177.182.116.117,DE,Visa,pos_terminal
142.78,JPY,2026-05-24T11:57:40Z,dev_e9be75cb6e,92.209.150.31,JP,Mastercard,mobile_app
55.09,EUR,2026-05-03T16:45:07Z,dev_a422525416,12.12.56.147,DE,Visa,pos_terminal
62.51,EUR,2026-01-13T05:30:48Z,dev_b5f7e3d595,151.165.210.222,DE,Amex,pos_terminal
13085.6,INR,2026-03-06T04:42:39Z,dev_fb59b78bbf,3.110.184.176,IN,Amex,mobile_app
18.25,EUR,2026-04-15T06:26:58Z,dev_d933ad1115,104.27.113.254,DE,Amex,api
251.63,JPY,2026-02-20T15:38:49Z,dev_b81c558629,76.132.193.149,JP,Mastercard,mobile_app
95.44,JPY,2026-03-10T18:07:05Z,dev_b1fbc05541,16.120.243.2,JP,Amex,mobile_app
186.19,JPY,2026-04-10T21:58:46Z,dev_60ac100e84,24.161.13.63,JP,Mastercard,api
264.96,AUD,2026-03-05T18:25:09Z,dev_625b4ec7f2,99.129.236.232,AU,RuPay,web_checkout
4.46,USD,2026-03-16T12:59:02Z,dev_784f5159ca,214.164.50.117,US,Visa,api
