transaction_id,amount,timestamp,device_id,ip_address,country,brand,currency,merchant_id,merchant_category,user_id,is_fraud
T0004153,16.51,2026-07-23T17:23:36Z,DEV_38bbddad6482,20.163.142.238,GB,Amex,GBP,M9358,Healthcare,U72125,0
T0004154,380.83,2026-07-06T22:14:20Z,DEV_eb72bb890311,53.80.204.113,US,Amex,USD,M5378,Healthcare,U21507,0
T0004155,107.62,2026-07-05T22:38:19Z,DEV_bbf70ec9d0b0,32.142.147.44,IN,Amex,INR,M1683,Healthcare,U46024,0
T0004156,107.53,2026-07-21T18:26:49Z,DEV_e4a77b873bf6,148.154.39.168,IN,Amex,INR,M4543,E-commerce,U30188,0
T0004157,163.57,2026-07-28T06:29:32Z,DEV_c4198118b67c,146.93.224.68,GB,RuPay,GBP,M8341,E-commerce,U39638,0
T0004158,20.9,2026-07-28T13:00:42Z,DEV_90774a675fb9,239.136.68.243,CA,Visa,CAD,M4336,Grocery,U89001,0
T0004159,95.7,2026-07-10T15:29:46Z,DEV_01bc8529aac6,105.85.242.39,DE,RuPay,EUR,M3436,Electronics,U49540,0
T0004160,153.4,2026-07-10T23:03:20Z,DEV_ee1d452cd05d,156.24.46.58,CA,RuPay,CAD,M3243,Electronics,U94565,0
T0004161,102.26,2026-07-21T21:16:55Z,DEV_1d68c202d421,99.173.212.182,AE,Mastercard,AED,M8056,Entertainment,U48991,0
T0004162,16.12,2026-07-05T01:54:41Z,DEV_87eb30e45d56,168.100.191.174,DE,Mastercard,EUR,M6162,Restaurant,U88142,0
T0004163,48.76,2026-07-27T19:02:14Z,DEV_dea88b4abf09,194.184.159.194,DE,RuPay,EUR,M2783,Fuel,U48475,0
T0004164,108.17,2026-07-30T23:17:14Z,DEV_7f19a5729334,140.243.143.12,IN,RuPay,INR,M4739,Grocery,U41438,0
T0004165,28.29,2026-07-01T09:07:41Z,DEV_b2a00c0c874f,71.252.35.245,GB,Mastercard,GBP,M9489,Fuel,U78832,0
T0004166,111.12,2026-07-01T04:44:19Z,DEV_cde998860265,196.189.123.186,IN,RuPay,INR,M9120,Grocery,U12117,0
T0004167,38.76,2026-07-27T12:27:00Z,DEV_6fb258b86332,234.186.104.53,AU,Mastercard,AUD,M9439,Fashion,U49742,0
T0004168,22.64,2026-07-03T01:53:38Z,DEV_cce48166d136,188.252.31.159,GB,RuPay,GBP,M9294,Entertainment,U89426,0
T0004169,42.85,2026-07-25T10:34:47Z,DEV_a8d9031cc239,7.104.216.18,CA,RuPay,CAD,M9615,Grocery,U29298,0
T0004170,48.51,2026-07-02T10:25:10Z,DEV_f1590a7433d8,23.230.240.254,AE,RuPay,AED,M9191,Fashion,U16602,0
T0004171,103.9,2026-07-26T10:04:57Z,DEV_22bf75a5ecfc,177.64.225.160,DE,Visa,EUR,M7783,Utilities,U34657,0
T0004172,121.76,2026-07-21T13:33:03Z,DEV_bacc62dbd0a6,139.96.157.30,GB,Visa,GBP,M1225,Entertainment,U59597,0
T0004173,53.27,2026-07-08T17:58:53Z,DEV_1b31ab34de1b,124.129.4.0,SG,Visa,SGD,M3677,Restaurant,U58429,0
T0004174,15.49,2026-07-25T10:42:49Z,DEV_92ca5060390d,237.204.84.92,FR,Amex,EUR,M3198,Electronics,U30549,0
T0004175,52.91,2026-07-30T08:17:54Z,DEV_7124f541b5d9,113.95.166.108,AE,RuPay,AED,M5331,E-commerce,U83238,0
T0004176,48.1,2026-07-13T13:08:57Z,DEV_117bf6f404df,65.229.187.59,SG,Amex,SGD,M5451,Restaurant,U79990,0
T0004177,128.77,2026-07-27T04:11:50Z,DEV_596a46d904d8,96.140.175.51,FR,Amex,EUR,M3219,Electronics,U60710,0
T0004178,79.93,2026-07-25T11:36:55Z,DEV_d7b57211385c,176.15.236.14,CA,Visa,CAD,M1919,E-commerce,U51966,0
T0004179,67.42,2026-07-15T17:49:39Z,DEV_e263b514c7fb,56.250.96.148,AE,RuPay,AED,M1141,Travel,U37741,0
T0004180,132.66,2026-07-22T07:15:24Z,DEV_fb0283aceb7d,27.94.206.69,DE,Mastercard,EUR,M1378,Electronics,U47661,0
T0004181,61.72,2026-07-24T14:56:35Z,DEV_89a913d098d8,138.95.5.14,DE,Amex,EUR,M2275,Electronics,U47185,0
T0004182,17.16,2026-07-19T19:42:01Z,DEV_fe6e32349f25,251.112.120.189,JP,Amex,JPY,M5514,Electronics,U43034,0
T0004183,61.41,2026-07-22T19:48:07Z,DEV_3a247c75f134,57.221.56.29,JP,Mastercard,JPY,M8824,Grocery,U63543,0
T0004184,144.84,2026-07-01T16:21:02Z,DEV_8aa4ad9fb1bf,235.237.41.104,SG,Amex,SGD,M7569,Electronics,U43169,0
T0004185,36.25,2026-07-22T19:08:49Z,DEV_135bf137c728,75.87.104.129,DE,RuPay,EUR,M2914,Fashion,U88629,0
T0004186,58.16,2026-07-21T17:59:50Z,DEV_5bca3f69ccc4,87.203.56.117,SG,Amex,SGD,M6629,Travel,U97030,0
T0004187,36.73,2026-07-28T07:01:47Z,DEV_c0e12aebfaa5,201.202.165.9,AU,Amex,AUD,M3927,Fashion,U85045,0
T0004188,52.79,2026-07-21T09:21:46Z,DEV_15e298560b5d,120.224.185.184,GB,Mastercard,GBP,M1384,Restaurant,U22962,0
T0004189,14.63,2026-07-26T02:04:25Z,DEV_1c7902aadcf2,41.228.93.230,IN,Mastercard,INR,M4823,Utilities,U83019,0
T0004190,23.84,2026-07-12T11:39:16Z,DEV_f974a2bcfc05,157.187.225.201,SG,Mastercard,SGD,M9788,Utilities,U97347,0
T0004191,58.55,2026-07-08T12:44:44Z,DEV_b21f4ef1e73f,91.175.209.79,FR,Mastercard,EUR,M9208,Entertainment,U65216,0
T0004192,32.93,2026-07-03T22:21:57Z,DEV_e4aebce8b81c,58.6.22.219,FR,Visa,EUR,M5402,Utilities,U94072,0
T0004193,132.33,2026-07-24T19:36:18Z,DEV_86cfb1fcb369,166.221.226.170,AU,Mastercard,AUD,M7724,Healthcare,U29091,0
T0004194,64.74,2026-07-02T12:38:50Z,DEV_cfc0c8e9d1dc,13.98.175.141,US,RuPay,USD,M8011,Entertainment,U64079,0
T0004195,51.9,2026-07-04T15:55:40Z,DEV_3752fc0c066b,72.228.236.122,US,RuPay,USD,M2369,Electronics,U10832,0
T0004196,268.82,2026-07-18T06:19:29Z,DEV_e4b07e1da150,213.163.211.66,FR,RuPay,EUR,M6061,Fuel,U54540,0
T0004197,78.18,2026-07-05T15:56:54Z,DEV_6ea0c1099d6f,121.125.113.254,US,Visa,USD,M9043,Travel,U49074,0
T0004198,69.76,2026-07-09T18:45:40Z,DEV_c74c60ea8fdf,210.67.160.197,US,Amex,USD,M9297,Fuel,U69998,0
T0004199,20.73,2026-07-10T15:01:49Z,DEV_b20884abfa39,40.104.150.120,US,RuPay,USD,M7551,Grocery,U84652,0
T0004200,112.74,2026-07-26T20:04:28Z,DEV_ae1892a4947e,173.194.236.247,JP,Visa,JPY,M2076,Electronics,U25459,0
T0004201,18.31,2026-07-01T01:04:58Z,DEV_b96c71105cd2,163.171.38.227,CA,Amex,CAD,M7889,E-commerce,U43716,0
T0004202,32.91,2026-07-17T10:18:04Z,DEV_1595b1b3247d,35.224.197.63,AU,RuPay,AUD,M9177,Restaurant,U74270,0
T0004203,21.07,2026-07-20T23:08:27Z,DEV_ffcd876b52da,3.206.197.74,IN,Visa,INR,M6773,Utilities,U35198,0
T0004204,175.78,2026-07-17T16:02:43Z,DEV_011ac585504b,91.241.69.114,SG,RuPay,SGD,M9086,Travel,U51474,0
T0004205,32.6,2026-07-04T09:16:03Z,DEV_06bc3b3aaa12,172.80.167.203,US,Amex,USD,M9673,Grocery,U31586,0
T0004206,41.26,2026-07-14T06:58:35Z,DEV_9d847c8334a5,186.129.58.87,IN,RuPay,INR,M5706,Travel,U39787,0
T0004207,40.27,2026-07-17T18:00:48Z,DEV_72d965046b62,173.217.215.130,AE,Amex,AED,M9173,Grocery,U94351,0
T0004208,18.19,2026-07-23T01:26:10Z,DEV_47c853aa3cb2,33.37.132.95,AU,RuPay,AUD,M7444,Fashion,U45906,0
T0004209,48.78,2026-07-15T08:39:15Z,DEV_dfe0034e8b09,26.79.109.212,GB,Mastercard,GBP,M8383,Electronics,U92289,0
T0004210,39.97,2026-07-29T22:53:56Z,DEV_c0d56041f252,146.130.161.64,US,Visa,USD,M3846,E-commerce,U90426,0
T0004211,55.42,2026-07-04T04:55:41Z,DEV_427f90859cf2,97.23.219.46,AE,Mastercard,AED,M3108,Healthcare,U75898,0
T0004212,21.62,2026-07-30T08:13:42Z,DEV_ec82b0e6e166,120.71.7.77,SG,Amex,SGD,M1028,Fashion,U54877,0
T0004213,123.39,2026-07-18T13:21:54Z,DEV_fe7b811d09af,196.91.91.69,AE,Visa,AED,M5276,Healthcare,U39962,0
T0004214,15.05,2026-07-06T16:17:14Z,DEV_4c906d8afba9,166.145.104.32,FR,Amex,EUR,M8657,Grocery,U13516,0
T0004215,97.93,2026-07-04T10:51:20Z,DEV_79dff618b8db,240.163.41.83,FR,Mastercard,EUR,M5791,Fashion,U41280,0
T0004216,12.84,2026-07-16T19:59:17Z,DEV_d6fac5edd60e,158.143.134.43,SG,Amex,SGD,M3023,Electronics,U30453,0
T0004217,32.79,2026-07-09T20:36:50Z,DEV_4e00033ef589,100.185.31.252,IN,Visa,INR,M9370,Restaurant,U20319,0
T0004218,36.48,2026-07-23T13:03:52Z,DEV_59f5d3d5308b,162.185.195.149,JP,Mastercard,JPY,M1327,Travel,U93684,0
T0004219,6.59,2026-07-10T00:07:32Z,DEV_789c0d4c2d16,113.155.224.202,FR,Mastercard,EUR,M4312,Fashion,U27039,0
T0004220,46.83,2026-07-25T01:55:10Z,DEV_b9aa1dbbba82,155.58.243.137,GB,Visa,GBP,M9045,E-commerce,U15255,0
T0004221,46.83,2026-07-30T08:01:14Z,DEV_cdd3155877c2,236.179.58.120,CA,RuPay,CAD,M6387,Fuel,U31375,0
T0004222,49.46,2026-07-10T11:22:58Z,DEV_4ed4f9027c3f,99.136.152.100,AE,RuPay,AED,M9506,Restaurant,U49392,0
T0004223,84.17,2026-07-25T14:37:47Z,DEV_e2a9c633ec27,234.27.100.87,IN,Mastercard,INR,M3712,E-commerce,U62398,0
T0004224,62.51,2026-07-21T08:38:51Z,DEV_c0f503687c32,205.163.63.26,US,Visa,USD,M3718,Fashion,U73133,0
T0004225,93.53,2026-07-05T19:10:42Z,DEV_476619f86639,92.114.46.96,SG,RuPay,SGD,M4163,Fashion,U36840,0
T0004226,84.06,2026-07-04T10:59:32Z,DEV_89a02f0b29b6,203.0.169.100,AE,Mastercard,AED,M9111,Electronics,U53184,0
T0004227,41.45,2026-07-05T14:24:45Z,DEV_9089f4ea2b9e,219.255.178.169,AE,RuPay,AED,M1828,Grocery,U28677,0
T0004228,47.28,2026-07-09T07:50:48Z,DEV_5fb3eb13773d,127.171.153.86,US,Visa,USD,M6845,Fashion,U78393,0
T0004229,39.7,2026-07-18T00:59:06Z,DEV_ca94bc83e6a4,30.225.64.134,US,Visa,USD,M1045,Fashion,U53372,0
T0004230,55.2,2026-07-09T06:46:07Z,DEV_239072a087e1,186.237.95.203,FR,Mastercard,EUR,M3748,Entertainment,U75265,0
T0004231,47.23,2026-07-20T04:28:02Z,DEV_4328c4060811,233.44.5.80,GB,Mastercard,GBP,M6197,Healthcare,U35484,0
T0004232,41.35,2026-07-11T00:28:49Z,DEV_799eb0132407,137.255.202.28,GB,Amex,GBP,M1430,E-commerce,U68257,0
T0004233,58.95,2026-07-16T01:44:11Z,DEV_dd8bff3f598e,220.114.14.99,CA,Visa,CAD,M5385,E-commerce,U25078,0
T0004234,124.38,2026-07-16T07:40:12Z,DEV_a5d1486b82bb,248.21.41.198,FR,Amex,EUR,M3880,Fuel,U92967,0
T0004235,202.73,2026-07-01T07:23:21Z,DEV_85726654e60e,247.66.65.1,SG,Amex,SGD,M3311,Electronics,U74639,0
T0004236,66.41,2026-07-12T02:14:35Z,DEV_9229175212bd,170.111.126.148,DE,RuPay,EUR,M1090,Healthcare,U94811,0
T0004237,56.14,2026-07-17T23:17:02Z,DEV_56d2b7302e6d,22.179.73.238,IN,Mastercard,INR,M1500,Utilities,U35099,0
T0004238,16.06,2026-07-07T08:08:12Z,DEV_a1e7ef41e591,255.73.164.160,FR,RuPay,EUR,M2727,Healthcare,U45899,0
T0004239,36.2,2026-07-04T17:54:43Z,DEV_10a011051686,158.134.141.54,FR,RuPay,EUR,M8522,Grocery,U99954,0
T0004240,1578.55,2026-07-03T15:36:16Z,DEV_f400ad7457da,183.100.177.249,IN,Amex,INR,M1024,Healthcare,U20639,1
T0004241,14.25,2026-07-15T18:17:59Z,DEV_4c958efff13f,118.32.203.133,JP,RuPay,JPY,M7468,Fuel,U57546,0
T0004242,14.0,2026-07-24T06:53:03Z,DEV_0f61dc51cc1b,249.97.255.98,GB,RuPay,GBP,M6530,Healthcare,U10355,0
T0004243,18.05,2026-07-08T08:57:56Z,DEV_07c3bb21d119,61.198.6.249,AE,Visa,AED,M5865,Travel,U65866,0
T0004244,14.52,2026-07-24T13:20:02Z,DEV_911a86967a22,162.239.143.67,IN,Amex,INR,M2600,Healthcare,U59179,0
T0004245,24.24,2026-07-11T16:00:05Z,DEV_ee37fbc84ee1,214.27.184.102,CA,RuPay,CAD,M1001,Electronics,U74322,0
T0004246,10.86,2026-07-29T02:19:44Z,DEV_325f7238ee8e,51.208.3.221,FR,Mastercard,EUR,M7190,Grocery,U24605,0
T0004247,35.44,2026-07-03T10:48:53Z,DEV_47de4b2595a9,110.140.117.34,JP,Visa,JPY,M1894,Fashion,U38869,0
T0004248,31.19,2026-07-28T23:17:54Z,DEV_13a393fddb98,15.0.170.168,US,Amex,USD,M8688,Fuel,U68073,0
T0004249,37.99,2026-07-21T00:29:26Z,DEV_b3ad428005a5,113.115.56.139,IN,Amex,INR,M8556,Electronics,U45539,0
T0004250,95.19,2026-07-30T08:58:35Z,DEV_31a663392068,220.225.196.14,GB,Mastercard,GBP,M9406,Utilities,U97756,0
T0004251,126.58,2026-07-23T18:31:51Z,DEV_04476b36ba75,115.203.38.149,SG,Amex,SGD,M9269,Fuel,U30071,0
T0004252,47.94,2026-07-20T13:50:28Z,DEV_1fcd44fe52f2,252.120.58.175,JP,Amex,JPY,M8058,Restaurant,U33195,0
T0004253,53.06,2026-07-12T09:01:00Z,DEV_1d2b596a2567,3.32.52.208,SG,Mastercard,SGD,M6315,Healthcare,U43730,0
T0004254,76.11,2026-07-01T18:35:21Z,DEV_193956e0713c,29.155.240.19,AE,Amex,AED,M4540,Travel,U60416,0
T0004255,1469.4,2026-07-16T21:35:59Z,DEV_bf58aba10e90,97.193.114.29,IN,Visa,INR,M2083,Restaurant,U46310,1
T0004256,147.82,2026-07-30T13:41:00Z,DEV_c55a784c75de,164.126.217.255,FR,Amex,EUR,M8362,Healthcare,U20450,0
T0004257,76.98,2026-07-09T03:21:01Z,DEV_51486a98f892,169.246.5.237,US,Amex,USD,M2733,Entertainment,U58981,0
T0004258,70.89,2026-07-27T03:36:46Z,DEV_443fbf64e555,21.246.129.23,CA,RuPay,CAD,M2027,Electronics,U57785,0
T0004259,18.12,2026-07-29T03:59:57Z,DEV_8df965b6c39d,205.166.250.49,CA,RuPay,CAD,M8210,Entertainment,U87875,0
T0004260,17.73,2026-07-30T01:12:56Z,DEV_1f0985a4ce3e,67.0.11.76,AU,Amex,AUD,M9951,E-commerce,U18507,0
T0004261,92.11,2026-07-08T13:25:10Z,DEV_9c60642f4395,126.152.117.113,CA,Amex,CAD,M2190,Travel,U91559,0
T0004262,49.99,2026-07-02T00:35:36Z,DEV_410976da3528,159.166.70.85,FR,Visa,EUR,M1818,Utilities,U93950,0
T0004263,31.1,2026-07-15T23:11:46Z,DEV_90b2d3d0bda9,220.49.208.0,IN,Amex,INR,M2573,Fashion,U23477,0
T0004264,40.58,2026-07-08T22:07:57Z,DEV_54e58784bafe,248.104.207.78,GB,Amex,GBP,M1488,Healthcare,U54864,0
T0004265,62.09,2026-07-14T14:22:32Z,DEV_cf0ee620af9d,255.185.214.9,SG,Mastercard,SGD,M8858,E-commerce,U73507,0
T0004266,27.83,2026-07-09T13:47:59Z,DEV_ea2cff5338f6,72.237.88.56,DE,RuPay,EUR,M8130,Restaurant,U33340,0
T0004267,64.59,2026-07-23T17:32:47Z,DEV_d331097ec2f3,107.90.48.61,AE,Amex,AED,M6672,Travel,U76329,0
T0004268,27.17,2026-07-30T01:58:59Z,DEV_d72e54d765a2,146.149.46.64,DE,Visa,EUR,M3193,Fashion,U28995,0
T0004269,90.78,2026-07-26T19:14:48Z,DEV_c0beaabaf2ef,83.206.197.197,JP,Visa,JPY,M3710,Fuel,U65396,0
T0004270,25.2,2026-07-18T23:55:58Z,DEV_e4f8eeb1a7d3,67.144.55.232,AE,Amex,AED,M9818,Utilities,U33833,0
T0004271,60.77,2026-07-06T20:38:35Z,DEV_b40301fc5ee7,80.55.172.145,US,Visa,USD,M7642,Electronics,U88908,0
T0004272,80.26,2026-07-11T05:30:28Z,DEV_a33074182bff,159.96.96.111,DE,Visa,EUR,M7036,Fuel,U42560,0
T0004273,110.8,2026-07-01T16:13:24Z,DEV_addf08befdae,129.21.227.82,JP,Amex,JPY,M4968,Travel,U25388,0
T0004274,29.8,2026-07-11T16:44:38Z,DEV_1638fba0fde8,37.175.96.4,DE,Mastercard,EUR,M3371,E-commerce,U22583,0
T0004275,1628.57,2026-07-28T23:12:39Z,DEV_698c10a83ee5,226.198.239.199,US,RuPay,USD,M3716,Grocery,U82313,1
T0004276,27.1,2026-07-16T19:27:47Z,DEV_528c63d24750,197.115.185.1,FR,Amex,EUR,M5994,Restaurant,U77963,0
T0004277,46.19,2026-07-27T06:22:24Z,DEV_0eec5e15514a,40.195.176.178,US,RuPay,USD,M6690,Travel,U78362,0
T0004278,12.11,2026-07-22T22:23:37Z,DEV_8127c9634f34,5.246.220.132,AE,Mastercard,AED,M9300,Entertainment,U70690,0
T0004279,60.6,2026-07-18T19:48:27Z,DEV_ba0a9f846462,90.32.158.4,US,Visa,USD,M3226,Fuel,U64796,0
T0004280,13.61,2026-07-23T08:09:17Z,DEV_551313fc6f9d,95.142.252.229,IN,RuPay,INR,M8360,Fuel,U13205,0
T0004281,142.93,2026-07-14T20:44:43Z,DEV_1e3353da84c0,239.237.20.109,AU,Visa,AUD,M6529,Utilities,U59771,0
T0004282,43.71,2026-07-11T06:27:59Z,DEV_d43e02a2b007,188.113.187.161,SG,RuPay,SGD,M8202,Fashion,U87347,0
T0004283,45.49,2026-07-17T03:42:23Z,DEV_c1469af5498f,63.136.67.119,US,Visa,USD,M2232,Fuel,U33047,0
T0004284,67.05,2026-07-17T00:35:18Z,DEV_065c0cd9d798,115.241.80.52,AE,RuPay,AED,M4199,Entertainment,U94562,0
T0004285,22.26,2026-07-17T03:00:43Z,DEV_c9a9a1a0d0cd,29.32.51.113,AU,Amex,AUD,M7282,Travel,U30275,0
T0004286,37.71,2026-07-14T14:57:17Z,DEV_f17a7f6dacc4,197.136.67.167,US,Mastercard,USD,M5404,Entertainment,U27237,0
T0004287,37.97,2026-07-26T03:17:19Z,DEV_66e0f0521f4d,14.143.194.210,IN,Mastercard,INR,M7161,Entertainment,U15814,0
T0004288,31.46,2026-07-30T09:07:25Z,DEV_dd0144ebca85,153.76.146.104,AE,Mastercard,AED,M7296,Fuel,U96248,0
T0004289,35.1,2026-07-30T22:06:11Z,DEV_5f2ca46f3747,36.17.86.30,SG,Mastercard,SGD,M4039,Fashion,U73536,0
T0004290,78.72,2026-07-12T21:59:20Z,DEV_0c2566dd81d9,107.232.7.168,IN,Visa,INR,M6903,Entertainment,U59362,0
T0004291,59.66,2026-07-02T16:16:03Z,DEV_e5e68e74eeb3,175.195.190.60,GB,Amex,GBP,M2201,Travel,U28372,0
T0004292,48.6,2026-07-27T14:57:52Z,DEV_d2cbde337ce5,227.187.187.235,SG,Visa,SGD,M7284,Electronics,U14070,0
T0004293,4075.82,2026-07-05T19:52:54Z,DEV_c447e4518e1c,72.71.177.99,US,RuPay,USD,M4347,Utilities,U62462,1
T0004294,71.41,2026-07-13T16:10:11Z,DEV_2da8a9b2ca3f,200.52.157.203,DE,Amex,EUR,M8994,Fuel,U27607,0
T0004295,44.26,2026-07-24T23:57:38Z,DEV_51ccb7d6fa3c,254.91.73.175,GB,RuPay,GBP,M4664,Electronics,U19523,0
T0004296,45.8,2026-07-15T18:41:10Z,DEV_5bd55905f809,59.161.161.105,SG,Visa,SGD,M4943,Fashion,U16115,0
T0004297,95.98,2026-07-16T23:50:13Z,DEV_de68046a3626,245.99.204.113,AE,RuPay,AED,M5283,Electronics,U33144,0
T0004298,51.36,2026-07-04T04:33:13Z,DEV_1c040de2e398,207.140.85.84,SG,Visa,SGD,M5575,Electronics,U70640,0
T0004299,120.44,2026-07-06T23:21:18Z,DEV_b464359a4139,40.212.71.41,CA,Visa,CAD,M8221,Fuel,U50523,0
T0004300,16.67,2026-07-11T07:35:37Z,DEV_8e0b54bc3a03,27.93.6.32,US,Mastercard,USD,M2856,Grocery,U68690,0
T0004301,48.38,2026-07-12T20:51:38Z,DEV_386579f9f07b,222.96.175.1,AU,Mastercard,AUD,M2300,Travel,U79869,0
T0004302,77.83,2026-07-11T14:44:24Z,DEV_e6a464f5bb29,6.56.235.254,US,RuPay,USD,M6637,Travel,U27077,0
T0004303,49.01,2026-07-27T20:33:54Z,DEV_d7dfb8cc68a3,227.96.153.38,FR,Visa,EUR,M6638,Grocery,U39523,0
T0004304,58.33,2026-07-23T07:34:12Z,DEV_2e5e343af21c,154.26.118.156,US,Visa,USD,M6306,Travel,U18445,0
T0004305,41.57,2026-07-27T08:53:44Z,DEV_376c265f035e,166.255.240.20,GB,Mastercard,GBP,M1489,Utilities,U84145,0
T0004306,34.79,2026-07-01T05:41:29Z,DEV_74b808cdd8f8,19.34.196.185,IN,Amex,INR,M4870,Fashion,U62819,0
T0004307,24.24,2026-07-24T19:58:18Z,DEV_8217cd33800b,40.30.196.113,JP,Mastercard,JPY,M1117,Fuel,U66872,0
T0004308,38.08,2026-07-12T16:45:32Z,DEV_68f7c7f8ca3a,245.233.75.252,DE,Mastercard,EUR,M2117,E-commerce,U14674,0
T0004309,36.49,2026-07-06T19:14:51Z,DEV_d6028a9a87ff,124.63.222.82,AU,RuPay,AUD,M6536,Travel,U23172,0
T0004310,293.07,2026-07-22T12:17:02Z,DEV_7b130d139e1f,51.248.193.199,US,RuPay,USD,M3454,Fashion,U48458,0
T0004311,59.61,2026-07-10T18:48:24Z,DEV_83a8d6d18d6d,86.133.13.153,AU,Visa,AUD,M7797,E-commerce,U54228,0
T0004312,70.65,2026-07-19T15:15:56Z,DEV_134526f11098,57.172.117.213,US,Mastercard,USD,M6929,Fuel,U72982,0
T0004313,28.36,2026-07-29T13:07:14Z,DEV_c8c1327ff0db,81.241.15.243,AE,Visa,AED,M7179,Electronics,U73981,0
T0004314,59.04,2026-07-26T05:16:44Z,DEV_2fc4f82efc40,61.189.51.25,AU,RuPay,AUD,M6942,Grocery,U10712,0
T0004315,116.74,2026-07-18T23:16:38Z,DEV_bad518d6f9cb,222.3.239.123,CA,Amex,CAD,M5758,Restaurant,U60922,0
T0004316,9.7,2026-07-05T17:48:21Z,DEV_2078e49e9bcf,128.131.94.53,GB,Visa,GBP,M1348,Grocery,U28408,0
T0004317,60.55,2026-07-17T21:30:57Z,DEV_ed4f3e3eb8c7,26.235.206.52,IN,RuPay,INR,M1114,E-commerce,U63211,0
T0004318,40.81,2026-07-17T22:41:02Z,DEV_ef100fdeeeac,8.71.174.15,IN,RuPay,INR,M3646,Fashion,U61102,0
T0004319,13.7,2026-07-02T00:20:54Z,DEV_637c2837ae52,71.211.6.36,JP,Amex,JPY,M3613,Utilities,U96753,0
T0004320,4530.7,2026-07-30T07:49:20Z,DEV_88add2ba811c,172.130.161.151,DE,Mastercard,EUR,M9176,Fashion,U31583,1
T0004321,80.47,2026-07-12T00:54:12Z,DEV_ae3a88e8226b,98.42.3.29,IN,Visa,INR,M5658,Restaurant,U73948,0
T0004322,113.49,2026-07-15T03:35:14Z,DEV_b72030c9c140,201.2.137.72,IN,Amex,INR,M8173,Electronics,U48723,0
T0004323,249.51,2026-07-29T04:17:39Z,DEV_84dde2332665,94.66.139.214,AU,Amex,AUD,M7988,Fashion,U86380,0
T0004324,41.22,2026-07-21T14:50:27Z,DEV_81bda4b9950d,233.73.19.19,CA,Amex,CAD,M5164,Electronics,U36624,0
T0004325,101.29,2026-07-28T10:50:48Z,DEV_7e20678ebcb1,133.77.27.200,US,Visa,USD,M1928,Restaurant,U94538,0
T0004326,24.59,2026-07-22T10:54:45Z,DEV_5b740d771097,10.140.103.165,FR,Amex,EUR,M1098,Fashion,U67631,0
T0004327,26.05,2026-07-01T14:51:34Z,DEV_6625a3b47ced,42.219.73.61,US,RuPay,USD,M6292,Electronics,U36496,0
T0004328,88.43,2026-07-05T12:42:35Z,DEV_8f1772809245,115.58.50.72,CA,Amex,CAD,M6675,Fashion,U49212,0
T0004329,41.58,2026-07-02T12:47:37Z,DEV_384e21a32a6a,24.161.133.187,DE,Amex,EUR,M5393,Electronics,U82675,0
T0004330,107.09,2026-07-30T18:51:17Z,DEV_3f0e08b09873,52.68.57.213,JP,Mastercard,JPY,M2692,Utilities,U13447,0
T0004331,34.39,2026-07-18T04:22:52Z,DEV_0518f2a5e37e,111.31.3.102,GB,RuPay,GBP,M7697,Fashion,U72850,0
T0004332,35.03,2026-07-19T13:32:42Z,DEV_5fae7dbbf451,43.105.36.113,SG,Amex,SGD,M5284,Electronics,U56267,0
T0004333,51.32,2026-07-28T20:17:01Z,DEV_4fc3ffad27a3,148.145.194.135,AU,Mastercard,AUD,M1255,Travel,U86037,0
T0004334,21.23,2026-07-06T19:35:02Z,DEV_7a6f506bf0eb,2.30.243.1,SG,RuPay,SGD,M6487,Utilities,U24033,0
T0004335,49.23,2026-07-17T04:37:44Z,DEV_79b5e3778530,36.21.164.213,GB,Amex,GBP,M2930,Electronics,U80349,0
T0004336,47.08,2026-07-17T22:29:07Z,DEV_1ff67d4fb046,47.136.124.102,AE,Visa,AED,M1699,Entertainment,U54415,0
T0004337,60.48,2026-07-01T17:26:28Z,DEV_a611006b6d30,187.228.74.171,JP,Mastercard,JPY,M1869,Utilities,U39752,0
T0004338,37.3,2026-07-06T01:52:18Z,DEV_e6ccb81ed47f,188.212.203.208,AU,Visa,AUD,M7583,Electronics,U87656,0
T0004339,12.06,2026-07-01T20:14:48Z,DEV_45ab27734b21,84.16.211.217,AE,Visa,AED,M2663,E-commerce,U85843,0
T0004340,100.89,2026-07-15T05:38:46Z,DEV_bba49a394ca8,248.183.233.74,DE,RuPay,EUR,M5544,E-commerce,U13211,0
T0004341,40.04,2026-07-13T00:02:53Z,DEV_d3522e093892,130.132.135.32,IN,Amex,INR,M4395,Fuel,U82391,0
T0004342,43.98,2026-07-19T02:10:42Z,DEV_4758cd7595db,105.196.79.104,IN,Amex,INR,M8566,Entertainment,U91911,0
T0004343,65.32,2026-07-11T23:59:08Z,DEV_79ab1be715a6,42.0.40.14,GB,RuPay,GBP,M5333,Grocery,U39931,0
T0004344,120.9,2026-07-28T17:14:03Z,DEV_bad4d25c7756,170.177.218.126,CA,Visa,CAD,M7643,Electronics,U52093,0
T0004345,29.8,2026-07-12T08:07:58Z,DEV_ad02671cf21a,78.229.157.173,AU,Visa,AUD,M4779,Utilities,U29701,0
T0004346,96.47,2026-07-27T13:39:43Z,DEV_9f7d493385d3,21.250.61.0,JP,RuPay,JPY,M1547,Electronics,U56428,0
