transaction_external_id,transaction_timestamp,amount,card_brand,billing_country,ip_address,device_type,email_domain,card_country
tx_20180218_009411,18-02-2018 20:12,18.27,VISA,USA,105.240.200.30,mobile,hotmail.com,USA
tx_20250317_009412,17-03-2025 05:22,58.93,MASTERCARD,ITA,233.1.99.24,mobile,yahoo.com,ITA
tx_20250622_009413,22-06-2025 01:42,126.57,VISA,CAN,208.186.238.16,mobile,outlook.com,CAN
tx_20240620_009414,20-06-2024 04:18,361.25,AMEX,ITA,195.43.198.148,tablet,company.com,ITA
tx_20160414_009415,14-04-2016 18:51,89.38,MASTERCARD,ITA,156.132.210.141,mobile,outlook.com,ITA
tx_20220523_009416,23-05-2022 05:09,36.44,DISCOVER,AUS,243.142.218.146,desktop,hotmail.com,AUS
tx_20170629_009417,29-06-2017 20:21,26.77,MASTERCARD,MEX,146.106.45.206,mobile,hotmail.com,MEX
tx_20180606_009418,06-06-2018 01:27,47.58,MASTERCARD,IND,18.66.180.138,mobile,icloud.com,IND
tx_20220720_009419,20-07-2022 12:13,13.57,AMEX,BRA,36.33.76.62,mobile,edu.org,BRA
tx_20171004_009420,04-10-2017 19:29,26.04,MASTERCARD,BRA,248.246.22.10,mobile,yahoo.com,BRA
tx_20170327_009421,27-03-2017 13:48,36.15,AMEX,NLD,229.217.73.19,desktop,hotmail.com,NLD
tx_20190330_009422,30-03-2019 13:23,17.28,DISCOVER,ESP,92.179.22.74,desktop,icloud.com,ESP
tx_20210822_009423,22-08-2021 22:33,125.28,DISCOVER,DEU,130.245.55.89,mobile,gmail.com,DEU
tx_20240921_009424,21-09-2024 16:04,46.8,DISCOVER,CAN,75.189.88.156,desktop,company.com,MEX
tx_20240216_009425,16-02-2024 04:58,18.87,MASTERCARD,AUS,79.65.158.172,desktop,company.com,AUS
tx_20160608_009426,08-06-2016 18:30,18.96,MASTERCARD,USA,99.13.101.145,mobile,outlook.com,USA
tx_20250302_009427,02-03-2025 16:10,25.19,VISA,JPN,252.135.198.245,mobile,company.com,GBR
tx_20191126_009428,26-11-2019 17:21,83.71,MASTERCARD,JPN,234.16.122.224,mobile,outlook.com,JPN
tx_20161011_009429,11-10-2016 11:24,10.63,AMEX,GBR,170.183.176.179,desktop,yahoo.com,GBR
tx_20230825_009430,25-08-2023 10:32,30.45,DISCOVER,FRA,69.219.46.84,desktop,company.com,FRA
tx_20240728_009431,28-07-2024 04:33,57.58,DISCOVER,DEU,46.164.198.164,desktop,yahoo.com,DEU
tx_20230630_009432,30-06-2023 02:01,6.04,MASTERCARD,CAN,102.135.132.196,mobile,icloud.com,CAN
tx_20200728_009433,28-07-2020 09:06,200.01,MASTERCARD,ITA,8.82.181.164,mobile,company.com,ITA
tx_20240105_009434,05-01-2024 20:39,82.81,DISCOVER,ITA,224.94.108.78,mobile,edu.org,ITA
tx_20170207_009435,07-02-2017 04:21,32.48,AMEX,ESP,203.244.41.1,desktop,yahoo.com,ESP
tx_20210302_009436,02-03-2021 23:36,61.96,VISA,JPN,113.109.112.63,desktop,company.com,JPN
tx_20160406_009437,06-04-2016 14:13,14.14,MASTERCARD,NLD,140.218.184.237,mobile,icloud.com,BRA
tx_20251205_009438,05-12-2025 06:15,1172.97,MASTERCARD,JPN,65.74.169.139,mobile,icloud.com,JPN
tx_20190525_009439,25-05-2019 12:14,107.02,MASTERCARD,NLD,18.128.100.223,desktop,gmail.com,NLD
tx_20220913_009440,13-09-2022 02:00,37.75,DISCOVER,AUS,249.18.248.93,mobile,edu.org,AUS
tx_20201119_009441,19-11-2020 01:59,61.34,AMEX,CAN,126.111.244.97,mobile,hotmail.com,CAN
tx_20241219_009442,19-12-2024 06:08,60.48,AMEX,CAN,130.222.235.228,tablet,edu.org,CAN
tx_20220204_009443,04-02-2022 07:14,1267.82,VISA,GBR,142.56.178.138,mobile,company.com,GBR
tx_20190522_009444,22-05-2019 17:08,101.48,DISCOVER,MEX,142.31.18.57,mobile,edu.org,MEX
tx_20210102_009445,02-01-2021 03:23,56.49,MASTERCARD,SGP,154.236.250.21,mobile,icloud.com,SGP
tx_20230906_009446,06-09-2023 22:45,77.72,AMEX,AUS,106.121.230.179,mobile,yahoo.com,AUS
tx_20170927_009447,27-09-2017 07:44,33.86,MASTERCARD,SGP,236.166.15.201,mobile,edu.org,SGP
tx_20190826_009448,26-08-2019 13:03,44.95,DISCOVER,ESP,113.205.235.227,mobile,company.com,BRA
tx_20210622_009449,22-06-2021 01:09,75.45,MASTERCARD,SGP,149.90.72.93,mobile,gmail.com,SGP
tx_20200417_009450,17-04-2020 13:32,36.71,AMEX,FRA,200.200.250.212,mobile,icloud.com,FRA
tx_20230106_009451,06-01-2023 20:57,21.92,DISCOVER,FRA,253.123.19.205,desktop,outlook.com,JPN
tx_20220210_009452,10-02-2022 19:03,51.85,DISCOVER,IND,19.186.224.175,desktop,icloud.com,MEX
tx_20200621_009453,21-06-2020 12:37,10.15,AMEX,FRA,125.156.219.94,desktop,outlook.com,CAN
tx_20250331_009454,31-03-2025 06:11,2347.93,DISCOVER,JPN,204.231.39.131,mobile,company.com,JPN
tx_20161231_009455,31-12-2016 08:49,52.18,DISCOVER,DEU,152.26.115.182,mobile,edu.org,DEU
tx_20171219_009456,19-12-2017 07:04,41.1,VISA,ESP,32.72.17.9,mobile,outlook.com,ESP
tx_20230807_009457,07-08-2023 02:48,44.96,MASTERCARD,JPN,177.38.145.140,mobile,icloud.com,JPN
tx_20180721_009458,21-07-2018 22:53,4.12,VISA,SGP,212.225.88.48,mobile,edu.org,SGP
tx_20210119_009459,19-01-2021 17:02,11.71,MASTERCARD,CAN,253.131.92.124,mobile,proton.me,CAN
tx_20250131_009460,31-01-2025 10:17,11.46,DISCOVER,DEU,48.180.143.129,mobile,icloud.com,DEU
tx_20221216_009461,16-12-2022 05:01,19.48,DISCOVER,SGP,43.187.93.205,mobile,edu.org,SGP
tx_20240721_009462,21-07-2024 11:07,65.75,MASTERCARD,DEU,150.3.237.96,desktop,gmail.com,DEU
tx_20170219_009463,19-02-2017 00:21,113.5,MASTERCARD,DEU,99.151.161.218,mobile,proton.me,DEU
tx_20230413_009464,13-04-2023 02:47,1038.12,VISA,BRA,17.170.215.108,mobile,gmail.com,BRA
tx_20181011_009465,11-10-2018 09:18,18.33,AMEX,IND,77.75.195.252,mobile,icloud.com,IND
tx_20190218_009466,18-02-2019 00:47,19.45,MASTERCARD,USA,219.16.154.244,desktop,hotmail.com,USA
tx_20240211_009467,11-02-2024 15:02,117.11,AMEX,GBR,101.169.155.240,mobile,edu.org,GBR
tx_20160102_009468,02-01-2016 03:42,223.2,VISA,AUS,184.68.206.188,mobile,hotmail.com,AUS
tx_20191203_009469,03-12-2019 14:08,713.38,DISCOVER,IND,253.253.41.89,mobile,hotmail.com,IND
tx_20210709_009470,09-07-2021 22:07,1589.39,VISA,AUS,79.91.102.42,mobile,yahoo.com,AUS
tx_20221220_009471,20-12-2022 13:41,53.42,VISA,IND,166.151.126.216,desktop,proton.me,IND
tx_20181211_009472,11-12-2018 13:40,54.09,DISCOVER,CAN,186.122.231.121,tablet,proton.me,CAN
tx_20250826_009473,26-08-2025 00:18,134.24,DISCOVER,AUS,165.52.181.151,tablet,outlook.com,AUS
tx_20190927_009474,27-09-2019 19:10,2818.31,DISCOVER,SGP,67.126.106.142,mobile,icloud.com,SGP
tx_20211005_009475,05-10-2021 04:08,7.36,VISA,CAN,72.147.98.199,tablet,proton.me,CAN
tx_20240427_009476,27-04-2024 23:36,340.02,AMEX,NLD,210.13.174.32,tablet,edu.org,NLD
tx_20220627_009477,27-06-2022 05:07,32.44,VISA,IND,50.57.207.166,tablet,yahoo.com,IND
tx_20190225_009478,25-02-2019 03:52,46.76,MASTERCARD,ESP,34.150.245.247,mobile,company.com,ESP
tx_20191116_009479,16-11-2019 07:24,3.73,VISA,DEU,203.64.108.93,mobile,company.com,DEU
tx_20160725_009480,25-07-2016 21:55,26.06,VISA,FRA,246.28.154.199,mobile,outlook.com,FRA
tx_20170216_009481,16-02-2017 00:58,240.22,VISA,ESP,128.38.183.16,mobile,edu.org,MEX
tx_20231115_009482,15-11-2023 08:18,21.45,AMEX,IND,176.91.70.26,mobile,hotmail.com,IND
tx_20220117_009483,17-01-2022 08:25,1072.04,VISA,BRA,96.68.185.88,desktop,gmail.com,BRA
tx_20180912_009484,12-09-2018 01:42,33.82,AMEX,NLD,156.219.21.129,desktop,hotmail.com,NLD
tx_20181210_009485,10-12-2018 05:43,88.82,MASTERCARD,CAN,233.234.175.64,mobile,icloud.com,CAN
tx_20170903_009486,03-09-2017 16:00,63.73,DISCOVER,NLD,166.199.95.136,mobile,icloud.com,NLD
tx_20250514_009487,14-05-2025 14:54,13.5,MASTERCARD,FRA,118.254.132.225,mobile,company.com,BRA
tx_20190207_009488,07-02-2019 12:27,54.58,AMEX,SGP,195.194.115.34,mobile,icloud.com,SGP
tx_20221221_009489,21-12-2022 12:35,77.42,DISCOVER,CAN,9.195.60.205,mobile,yahoo.com,CAN
tx_20240829_009490,29-08-2024 06:19,63.69,DISCOVER,JPN,110.20.79.77,desktop,yahoo.com,JPN
tx_20181225_009491,25-12-2018 17:13,14.97,VISA,NLD,37.221.49.150,tablet,company.com,NLD
tx_20201225_009492,25-12-2020 05:08,287.51,MASTERCARD,GBR,19.136.166.97,desktop,icloud.com,GBR
tx_20170411_009493,11-04-2017 05:17,258.46,VISA,CAN,178.139.49.213,tablet,icloud.com,AUS
tx_20220716_009494,16-07-2022 06:57,86.06,DISCOVER,DEU,234.71.121.84,mobile,edu.org,DEU
tx_20250914_009495,14-09-2025 18:28,133.48,AMEX,CAN,243.197.149.231,desktop,yahoo.com,CAN
tx_20161018_009496,18-10-2016 20:39,111.87,MASTERCARD,JPN,7.108.173.80,desktop,gmail.com,JPN
tx_20161119_009497,19-11-2016 04:34,28.26,VISA,IND,167.17.43.121,tablet,hotmail.com,IND
tx_20170225_009498,25-02-2017 11:55,271.36,MASTERCARD,MEX,132.193.227.57,desktop,company.com,MEX
tx_20200622_009499,22-06-2020 21:28,71.08,DISCOVER,NLD,78.179.60.82,desktop,company.com,FRA
tx_20250312_009500,12-03-2025 14:10,212.01,MASTERCARD,AUS,125.5.133.35,desktop,company.com,AUS
tx_20160426_009501,26-04-2016 10:52,1385.45,MASTERCARD,JPN,107.82.110.200,mobile,edu.org,JPN
tx_20251130_009502,30-11-2025 00:21,37.04,MASTERCARD,CAN,4.128.237.236,desktop,hotmail.com,CAN
tx_20240130_009503,30-01-2024 23:36,1214.69,VISA,ITA,210.230.98.83,desktop,gmail.com,BRA
tx_20180505_009504,05-05-2018 07:51,71.86,DISCOVER,AUS,215.96.144.70,mobile,hotmail.com,SGP
tx_20190621_009505,21-06-2019 09:46,15.25,VISA,ITA,243.189.86.126,mobile,company.com,ITA
tx_20180425_009506,25-04-2018 06:50,88.65,DISCOVER,NLD,150.131.65.248,mobile,outlook.com,NLD
tx_20180512_009507,12-05-2018 01:21,64.56,VISA,IND,176.203.106.159,desktop,edu.org,ESP
tx_20250624_009508,24-06-2025 10:05,1045.29,AMEX,ITA,89.227.232.18,mobile,icloud.com,ITA
tx_20240221_009509,21-02-2024 23:43,104.83,DISCOVER,GBR,65.2.39.119,mobile,outlook.com,JPN
tx_20240905_009510,05-09-2024 14:10,553.91,DISCOVER,IND,63.243.17.179,mobile,icloud.com,IND
tx_20230711_009511,11-07-2023 10:19,10.56,AMEX,SGP,38.64.206.33,desktop,outlook.com,SGP
tx_20211224_009512,24-12-2021 13:19,19.63,DISCOVER,CAN,228.152.212.37,desktop,gmail.com,CAN
tx_20210719_009513,19-07-2021 04:36,219.97,VISA,FRA,204.111.149.162,mobile,icloud.com,NLD
tx_20160820_009514,20-08-2016 00:27,52.9,DISCOVER,USA,150.195.181.145,mobile,hotmail.com,USA
tx_20220618_009515,18-06-2022 22:21,203.38,MASTERCARD,USA,61.80.76.63,mobile,outlook.com,USA
tx_20180909_009516,09-09-2018 10:38,115.13,VISA,JPN,55.194.190.40,mobile,yahoo.com,ESP
tx_20220123_009517,23-01-2022 13:45,418.09,VISA,ESP,24.232.199.108,desktop,proton.me,AUS
tx_20220925_009518,25-09-2022 21:09,240.59,MASTERCARD,ESP,110.147.104.179,tablet,edu.org,ESP
tx_20250711_009519,11-07-2025 22:33,25.23,AMEX,ITA,99.66.144.189,mobile,edu.org,ITA
tx_20180831_009520,31-08-2018 02:20,25.37,MASTERCARD,USA,175.253.94.177,mobile,yahoo.com,USA
tx_20160722_009521,22-07-2016 05:16,747.58,VISA,DEU,122.160.94.242,mobile,edu.org,DEU
tx_20210719_009522,19-07-2021 05:52,1427.75,MASTERCARD,IND,109.123.10.42,mobile,company.com,IND
tx_20250102_009523,02-01-2025 16:00,4.64,MASTERCARD,IND,74.69.250.137,mobile,gmail.com,IND
tx_20240318_009524,18-03-2024 10:50,53.01,MASTERCARD,BRA,54.218.213.239,tablet,proton.me,BRA
tx_20221001_009525,01-10-2022 09:57,65.88,DISCOVER,IND,253.237.185.77,desktop,company.com,IND
tx_20161029_009526,29-10-2016 15:06,2174.05,AMEX,AUS,245.220.61.14,mobile,gmail.com,AUS
tx_20160827_009527,27-08-2016 10:28,7.98,DISCOVER,USA,216.211.220.122,mobile,gmail.com,USA
tx_20180415_009528,15-04-2018 10:48,125.16,DISCOVER,MEX,106.105.82.86,desktop,yahoo.com,MEX
tx_20191209_009529,09-12-2019 12:46,64.29,AMEX,ESP,175.68.5.86,mobile,yahoo.com,AUS
tx_20181228_009530,28-12-2018 06:04,350.74,DISCOVER,CAN,247.189.143.10,mobile,outlook.com,CAN
tx_20191126_009531,26-11-2019 01:59,464.64,MASTERCARD,FRA,149.207.139.124,mobile,yahoo.com,ESP
tx_20170104_009532,04-01-2017 09:38,3699.66,MASTERCARD,IND,31.51.6.134,tablet,edu.org,IND
tx_20190210_009533,10-02-2019 02:40,3.34,DISCOVER,IND,15.156.6.87,mobile,proton.me,IND
tx_20160215_009534,15-02-2016 16:28,29.95,VISA,ESP,79.48.197.192,mobile,company.com,ESP
tx_20201211_009535,11-12-2020 21:43,2607.69,MASTERCARD,JPN,52.73.29.191,mobile,outlook.com,JPN
tx_20201230_009536,30-12-2020 19:08,93.57,DISCOVER,SGP,16.238.191.155,mobile,icloud.com,SGP
tx_20210920_009537,20-09-2021 17:01,18.13,MASTERCARD,SGP,174.78.232.33,mobile,edu.org,SGP
tx_20220525_009538,25-05-2022 14:45,30.91,MASTERCARD,IND,56.35.5.197,mobile,edu.org,IND
tx_20210629_009539,29-06-2021 08:42,2827.74,VISA,GBR,110.23.123.167,desktop,company.com,GBR
tx_20230521_009540,21-05-2023 13:46,29.66,DISCOVER,USA,17.59.89.126,mobile,edu.org,USA
tx_20181118_009541,18-11-2018 19:05,12.51,DISCOVER,JPN,244.155.151.126,desktop,company.com,GBR
tx_20201212_009542,12-12-2020 10:33,379.72,VISA,FRA,157.236.171.12,mobile,outlook.com,FRA
tx_20250119_009543,19-01-2025 03:59,87.29,MASTERCARD,SGP,179.248.66.86,mobile,outlook.com,MEX
tx_20221120_009544,20-11-2022 10:07,114.65,VISA,MEX,188.1.38.75,desktop,gmail.com,MEX
tx_20241101_009545,01-11-2024 14:32,4.43,DISCOVER,FRA,39.186.250.207,mobile,edu.org,FRA
tx_20170519_009546,19-05-2017 00:00,107.11,DISCOVER,JPN,77.119.96.31,tablet,proton.me,SGP
tx_20240222_009547,22-02-2024 21:51,18.09,AMEX,CAN,97.87.85.184,mobile,hotmail.com,CAN
tx_20191214_009548,14-12-2019 11:34,89.63,MASTERCARD,ESP,101.152.243.217,mobile,hotmail.com,ESP
tx_20230822_009549,22-08-2023 03:26,7932.82,DISCOVER,FRA,70.138.89.22,desktop,gmail.com,FRA
tx_20190124_009550,24-01-2019 00:55,27.52,DISCOVER,MEX,199.162.148.62,mobile,outlook.com,MEX
tx_20250115_009551,15-01-2025 09:54,63.23,MASTERCARD,BRA,47.154.158.141,mobile,company.com,BRA
tx_20240422_009552,22-04-2024 00:40,27.37,AMEX,DEU,73.105.173.233,tablet,yahoo.com,DEU
tx_20220324_009553,24-03-2022 07:31,244.61,VISA,IND,186.135.197.216,tablet,gmail.com,IND
tx_20170909_009554,09-09-2017 00:47,4124.02,VISA,JPN,252.40.150.203,desktop,edu.org,JPN
tx_20190611_009555,11-06-2019 21:48,9.08,DISCOVER,CAN,44.202.221.230,tablet,company.com,CAN
tx_20170731_009556,31-07-2017 12:40,18.26,AMEX,DEU,73.224.250.83,mobile,gmail.com,DEU
tx_20190728_009557,28-07-2019 18:26,17.25,AMEX,IND,69.38.177.78,mobile,company.com,IND
tx_20220803_009558,03-08-2022 04:14,9.57,DISCOVER,AUS,37.112.105.233,mobile,outlook.com,AUS
tx_20240115_009559,15-01-2024 14:06,9.64,DISCOVER,MEX,17.127.142.175,mobile,icloud.com,GBR
tx_20170418_009560,18-04-2017 04:02,5.37,VISA,GBR,49.47.247.45,mobile,edu.org,GBR
tx_20240424_009561,24-04-2024 23:58,215.37,MASTERCARD,AUS,77.174.128.92,desktop,yahoo.com,MEX
tx_20221116_009562,16-11-2022 15:27,9.26,MASTERCARD,ITA,36.49.87.89,mobile,company.com,ITA
tx_20170130_009563,30-01-2017 04:05,18.58,MASTERCARD,CAN,123.209.34.164,mobile,yahoo.com,CAN
tx_20160311_009564,11-03-2016 11:10,2018.18,DISCOVER,ESP,116.20.176.126,tablet,yahoo.com,ESP
tx_20230109_009565,09-01-2023 15:39,22.51,VISA,NLD,238.29.127.82,desktop,edu.org,NLD
tx_20190617_009566,17-06-2019 09:32,2838.04,MASTERCARD,NLD,253.143.212.53,mobile,hotmail.com,NLD
tx_20180728_009567,28-07-2018 10:05,54.18,MASTERCARD,GBR,116.36.113.28,desktop,edu.org,GBR
tx_20241122_009568,22-11-2024 03:18,1102.85,DISCOVER,AUS,228.233.167.173,mobile,proton.me,AUS
tx_20251116_009569,16-11-2025 03:40,67.16,VISA,SGP,111.67.160.108,desktop,yahoo.com,SGP
tx_20210604_009570,04-06-2021 18:33,13.17,VISA,USA,207.240.227.39,mobile,proton.me,USA
tx_20190203_009571,03-02-2019 13:10,29.6,VISA,BRA,173.46.218.208,desktop,proton.me,BRA
tx_20180908_009572,08-09-2018 01:06,51.69,AMEX,MEX,178.39.169.42,desktop,hotmail.com,MEX
tx_20210308_009573,08-03-2021 13:58,32.44,MASTERCARD,NLD,141.223.208.212,tablet,proton.me,NLD
tx_20210704_009574,04-07-2021 17:33,7.91,DISCOVER,USA,75.72.160.28,mobile,yahoo.com,USA
tx_20181103_009575,03-11-2018 22:24,15.26,AMEX,USA,225.177.187.86,mobile,yahoo.com,USA
tx_20161210_009576,10-12-2016 19:00,46.88,AMEX,BRA,66.197.76.135,desktop,company.com,BRA
tx_20211029_009577,29-10-2021 14:52,21.6,AMEX,AUS,45.126.245.33,mobile,company.com,AUS
tx_20210505_009578,05-05-2021 22:21,26.91,AMEX,MEX,159.69.130.120,mobile,hotmail.com,MEX
tx_20190531_009579,31-05-2019 05:51,248.53,VISA,ESP,200.41.84.35,mobile,hotmail.com,ESP
tx_20200111_009580,11-01-2020 23:41,21.44,MASTERCARD,JPN,249.200.135.129,mobile,hotmail.com,JPN
tx_20180827_009581,27-08-2018 14:53,9.02,AMEX,DEU,100.57.139.38,mobile,outlook.com,DEU
tx_20200412_009582,12-04-2020 03:48,80.34,DISCOVER,FRA,226.125.93.169,mobile,icloud.com,NLD
tx_20170401_009583,01-04-2017 04:45,78.39,VISA,DEU,73.145.73.156,mobile,hotmail.com,DEU
tx_20220921_009584,21-09-2022 06:12,61.65,DISCOVER,NLD,61.160.60.54,tablet,company.com,NLD
tx_20180728_009585,28-07-2018 13:25,32.12,AMEX,AUS,147.154.13.210,mobile,icloud.com,SGP
tx_20160515_009586,15-05-2016 17:29,18.08,VISA,AUS,38.164.119.88,mobile,gmail.com,AUS
tx_20240402_009587,02-04-2024 03:39,1471.56,AMEX,ITA,122.22.86.150,mobile,yahoo.com,ITA
tx_20171029_009588,29-10-2017 20:00,52.67,MASTERCARD,MEX,250.10.243.43,mobile,proton.me,MEX
tx_20201231_009589,31-12-2020 22:54,16.49,VISA,MEX,233.214.206.86,desktop,hotmail.com,USA
tx_20190301_009590,01-03-2019 15:41,48.05,DISCOVER,ESP,69.211.96.178,mobile,icloud.com,ESP
tx_20201009_009591,09-10-2020 01:23,12.21,AMEX,ITA,23.249.247.45,mobile,icloud.com,MEX
tx_20200327_009592,27-03-2020 03:18,4.42,DISCOVER,AUS,139.63.163.189,desktop,hotmail.com,AUS
tx_20180714_009593,14-07-2018 08:00,16.7,VISA,SGP,209.238.175.207,mobile,proton.me,SGP
tx_20190809_009594,09-08-2019 09:09,26.86,VISA,MEX,127.58.245.122,desktop,hotmail.com,MEX
tx_20241127_009595,27-11-2024 21:45,855.76,DISCOVER,USA,100.33.154.43,mobile,gmail.com,NLD
tx_20220204_009596,04-02-2022 04:01,211.09,VISA,CAN,62.157.124.76,mobile,yahoo.com,CAN
tx_20210527_009597,27-05-2021 17:41,66.35,DISCOVER,NLD,207.164.162.206,desktop,icloud.com,NLD
tx_20211013_009598,13-10-2021 05:06,50.21,MASTERCARD,ITA,222.97.186.57,mobile,outlook.com,ITA
tx_20190907_009599,07-09-2019 09:46,23.19,MASTERCARD,FRA,173.15.128.78,desktop,hotmail.com,FRA
tx_20250718_009600,18-07-2025 21:59,34.24,DISCOVER,MEX,238.131.174.156,mobile,outlook.com,MEX
tx_20180408_009601,08-04-2018 13:09,21.17,VISA,AUS,147.93.239.173,mobile,hotmail.com,AUS
tx_20240630_009602,30-06-2024 09:07,24.9,VISA,DEU,142.89.188.76,mobile,hotmail.com,DEU
tx_20230322_009603,22-03-2023 03:36,1633.88,VISA,ESP,245.73.118.133,desktop,edu.org,ESP
tx_20240529_009604,29-05-2024 11:14,9.12,AMEX,USA,3.228.161.235,mobile,yahoo.com,FRA
tx_20180402_009605,02-04-2018 03:19,56.15,AMEX,AUS,157.19.75.126,desktop,yahoo.com,AUS
tx_20181021_009606,21-10-2018 16:43,4.18,AMEX,SGP,254.82.174.205,mobile,edu.org,SGP
tx_20180414_009607,14-04-2018 15:27,66.87,MASTERCARD,NLD,60.224.78.220,mobile,proton.me,NLD
tx_20230509_009608,09-05-2023 14:39,19.76,VISA,JPN,216.73.169.106,desktop,company.com,JPN
tx_20200408_009609,08-04-2020 13:40,12.45,MASTERCARD,NLD,74.251.43.180,tablet,company.com,NLD
tx_20181011_009610,11-10-2018 13:53,141.14,VISA,USA,135.186.85.203,mobile,company.com,USA
tx_20200806_009611,06-08-2020 13:29,11.04,DISCOVER,JPN,246.204.134.140,tablet,yahoo.com,JPN
tx_20240214_009612,14-02-2024 08:23,5030.06,VISA,JPN,184.250.169.73,tablet,edu.org,JPN
tx_20200619_009613,19-06-2020 23:02,86.51,MASTERCARD,DEU,183.22.240.154,mobile,proton.me,DEU
tx_20160926_009614,26-09-2016 17:03,18.19,VISA,ITA,89.161.84.50,mobile,hotmail.com,ITA
tx_20190711_009615,11-07-2019 17:34,74.96,DISCOVER,MEX,21.89.121.158,mobile,icloud.com,MEX
tx_20191007_009616,07-10-2019 01:55,12.86,AMEX,MEX,133.105.45.79,mobile,outlook.com,ESP
tx_20220129_009617,29-01-2022 10:56,31.88,VISA,FRA,163.221.77.98,mobile,edu.org,FRA
tx_20211228_009618,28-12-2021 14:56,31.07,DISCOVER,USA,164.207.213.200,mobile,gmail.com,USA
tx_20230612_009619,12-06-2023 23:29,11.54,VISA,MEX,220.146.168.188,desktop,hotmail.com,FRA
tx_20200514_009620,14-05-2020 23:13,7.01,AMEX,ESP,28.36.233.207,mobile,icloud.com,ESP
tx_20210826_009621,26-08-2021 14:04,23.39,DISCOVER,FRA,45.110.74.172,tablet,hotmail.com,FRA
tx_20241213_009622,13-12-2024 08:22,129.14,DISCOVER,MEX,84.212.103.198,mobile,outlook.com,AUS
tx_20230927_009623,27-09-2023 17:33,21.23,VISA,DEU,156.230.112.112,desktop,outlook.com,FRA
tx_20230921_009624,21-09-2023 16:54,265.55,VISA,FRA,199.216.27.5,mobile,outlook.com,FRA
tx_20220109_009625,09-01-2022 19:03,105.15,DISCOVER,GBR,86.49.161.119,desktop,icloud.com,GBR
tx_20170926_009626,26-09-2017 09:06,63.45,AMEX,JPN,123.11.7.128,mobile,gmail.com,JPN
tx_20210419_009627,19-04-2021 16:07,2901.4,DISCOVER,MEX,36.182.87.4,mobile,proton.me,IND
tx_20230301_009628,01-03-2023 05:53,8798.13,MASTERCARD,IND,230.120.93.19,desktop,proton.me,IND
tx_20161103_009629,03-11-2016 14:21,20,VISA,USA,102.227.105.12,mobile,company.com,USA
tx_20240830_009630,30-08-2024 13:10,32.77,MASTERCARD,USA,113.67.129.57,desktop,gmail.com,MEX
tx_20201028_009631,28-10-2020 22:14,6.95,VISA,DEU,22.245.18.200,tablet,proton.me,DEU
tx_20240802_009632,02-08-2024 13:10,2499.65,MASTERCARD,AUS,248.35.81.93,mobile,proton.me,AUS
tx_20230422_009633,22-04-2023 22:29,19.47,VISA,IND,59.246.154.203,desktop,outlook.com,FRA
tx_20250417_009634,17-04-2025 23:48,212.55,AMEX,USA,76.39.2.235,mobile,gmail.com,USA
tx_20240909_009635,09-09-2024 16:41,61.56,AMEX,IND,30.172.126.134,mobile,yahoo.com,IND
tx_20190217_009636,17-02-2019 19:32,19.39,AMEX,NLD,51.217.248.132,mobile,outlook.com,NLD
tx_20160228_009637,28-02-2016 10:02,162.67,AMEX,USA,16.123.51.43,mobile,yahoo.com,USA
tx_20210411_009638,11-04-2021 15:30,175.31,VISA,DEU,242.44.25.243,mobile,gmail.com,DEU
tx_20160529_009639,29-05-2016 00:13,35.5,VISA,NLD,119.114.120.139,desktop,gmail.com,NLD
tx_20230330_009640,30-03-2023 11:16,25.29,VISA,NLD,77.211.187.1,desktop,outlook.com,NLD
tx_20181006_009641,06-10-2018 11:02,113.5,DISCOVER,GBR,70.140.242.60,mobile,yahoo.com,GBR
tx_20200903_009642,03-09-2020 10:51,28.09,MASTERCARD,JPN,232.148.208.200,mobile,icloud.com,JPN
tx_20160315_009643,15-03-2016 18:36,112.44,AMEX,CAN,38.70.123.126,mobile,yahoo.com,CAN
tx_20180326_009644,26-03-2018 04:02,22.65,VISA,USA,140.161.41.198,mobile,yahoo.com,USA
tx_20160803_009645,03-08-2016 12:46,14.72,MASTERCARD,JPN,213.28.127.116,mobile,edu.org,JPN
tx_20201016_009646,16-10-2020 18:09,30.73,MASTERCARD,IND,83.125.107.225,desktop,proton.me,IND
tx_20170808_009647,08-08-2017 23:37,16.39,AMEX,ESP,168.59.165.18,tablet,outlook.com,AUS
tx_20200707_009648,07-07-2020 12:40,701.25,MASTERCARD,MEX,153.254.102.131,mobile,proton.me,MEX
tx_20250807_009649,07-08-2025 17:06,39.49,MASTERCARD,FRA,23.105.89.58,mobile,icloud.com,FRA
tx_20220512_009650,12-05-2022 01:05,91.82,AMEX,USA,129.102.25.8,tablet,outlook.com,USA
tx_20160817_009651,17-08-2016 06:24,33.54,MASTERCARD,SGP,210.147.176.222,mobile,company.com,SGP
tx_20161119_009652,19-11-2016 04:43,85.49,VISA,AUS,115.22.118.71,mobile,edu.org,AUS
tx_20160504_009653,04-05-2016 16:34,54.81,AMEX,JPN,140.63.91.151,mobile,edu.org,JPN
tx_20250703_009654,03-07-2025 04:50,1787.77,VISA,AUS,158.215.214.198,mobile,outlook.com,AUS
tx_20160805_009655,05-08-2016 17:51,65.58,AMEX,ESP,14.44.201.121,desktop,edu.org,ITA
tx_20170907_009656,07-09-2017 14:48,30.04,VISA,MEX,248.110.160.232,desktop,icloud.com,MEX
