transaction_external_id,amount,card_brand,billing_country,ip_address,device_type,email_domain,card_country
tx_00010781,55.0,AMEX,ITA,125.170.40.161,mobile,company.com,ITA
tx_00010782,5.95,MASTERCARD,AUS,4.116.142.90,mobile,icloud.com,SGP
tx_00010783,7.01,VISA,AUS,216.17.49.242,tablet,outlook.com,AUS
tx_00010784,25.55,VISA,BRA,217.208.42.181,desktop,yahoo.com,FRA
tx_00010785,5.1,MASTERCARD,DEU,125.129.178.115,mobile,gmail.com,DEU
tx_00010786,193.87,DISCOVER,GBR,183.132.227.254,mobile,outlook.com,GBR
tx_00010787,3.74,MASTERCARD,CAN,110.105.231.112,mobile,yahoo.com,CAN
tx_00010788,134.72,DISCOVER,BRA,40.70.239.90,desktop,edu.org,BRA
tx_00010789,17.21,AMEX,AUS,224.221.77.208,tablet,edu.org,AUS
tx_00010790,14.63,MASTERCARD,ESP,21.108.246.173,desktop,proton.me,ESP
tx_00010791,93.14,AMEX,USA,245.23.28.45,mobile,yahoo.com,USA
tx_00010792,77.98,VISA,NLD,80.165.250.14,mobile,gmail.com,IND
tx_00010793,30.88,AMEX,USA,192.81.249.38,desktop,outlook.com,USA
tx_00010794,34.19,VISA,IND,64.155.243.233,desktop,hotmail.com,IND
tx_00010795,46.41,AMEX,NLD,142.250.227.7,mobile,proton.me,NLD
tx_00010796,307.02,AMEX,SGP,73.63.141.196,mobile,yahoo.com,SGP
tx_00010797,229.59,DISCOVER,DEU,190.40.252.16,mobile,edu.org,DEU
tx_00010798,80.33,VISA,DEU,153.75.241.111,mobile,icloud.com,DEU
tx_00010799,67.43,VISA,SGP,223.18.26.51,mobile,hotmail.com,SGP
tx_00010800,17.45,VISA,JPN,201.98.177.40,mobile,company.com,JPN
tx_00010801,21.82,AMEX,SGP,241.214.253.133,mobile,icloud.com,SGP
tx_00010802,66.47,AMEX,NLD,13.133.165.100,mobile,company.com,NLD
tx_00010803,52.07,VISA,DEU,30.219.97.174,mobile,icloud.com,DEU
tx_00010804,64.74,MASTERCARD,JPN,144.213.78.14,mobile,icloud.com,FRA
tx_00010805,19.48,MASTERCARD,AUS,227.100.24.222,mobile,company.com,AUS
tx_00010806,76.18,VISA,DEU,62.87.27.128,mobile,company.com,DEU
tx_00010807,1299.73,VISA,IND,159.128.92.10,desktop,yahoo.com,IND
tx_00010808,20.47,VISA,DEU,165.11.16.225,mobile,outlook.com,AUS
tx_00010809,23.15,MASTERCARD,BRA,141.237.147.213,mobile,yahoo.com,BRA
tx_00010810,61.39,AMEX,CAN,220.14.23.117,mobile,outlook.com,CAN
tx_00010811,86.22,DISCOVER,USA,95.227.89.30,mobile,gmail.com,USA
tx_00010812,17.45,VISA,JPN,46.129.153.1,mobile,edu.org,IND
tx_00010813,182.32,MASTERCARD,SGP,13.168.172.48,mobile,edu.org,SGP
tx_00010814,43.17,DISCOVER,AUS,30.95.240.113,mobile,outlook.com,AUS
tx_00010815,87.69,VISA,GBR,100.158.111.18,mobile,edu.org,GBR
tx_00010816,43.43,DISCOVER,GBR,153.202.43.105,mobile,icloud.com,GBR
tx_00010817,48.89,AMEX,NLD,63.101.119.201,tablet,company.com,NLD
tx_00010818,13.52,MASTERCARD,AUS,234.238.49.253,desktop,yahoo.com,AUS
tx_00010819,16.5,VISA,AUS,61.208.60.118,mobile,edu.org,AUS
tx_00010820,26.75,AMEX,DEU,57.119.142.42,tablet,yahoo.com,DEU
tx_00010821,1480.04,MASTERCARD,ITA,225.162.211.64,mobile,yahoo.com,ITA
tx_00010822,7.45,AMEX,GBR,132.58.146.42,mobile,outlook.com,GBR
tx_00010823,53.57,AMEX,DEU,253.59.24.44,mobile,yahoo.com,DEU
tx_00010824,107.1,AMEX,AUS,127.223.238.56,mobile,company.com,AUS
tx_00010825,109.74,AMEX,DEU,160.69.163.124,mobile,hotmail.com,DEU
tx_00010826,262.99,AMEX,ITA,221.47.62.73,mobile,icloud.com,ITA
tx_00010827,25.83,MASTERCARD,CAN,55.138.154.127,desktop,proton.me,CAN
tx_00010828,2681.23,DISCOVER,ESP,214.54.225.209,mobile,yahoo.com,ESP
tx_00010829,99.02,DISCOVER,DEU,99.228.1.103,mobile,gmail.com,USA
tx_00010830,100.29,AMEX,NLD,140.159.160.137,desktop,icloud.com,NLD
tx_00010831,93.95,VISA,SGP,159.249.41.2,mobile,gmail.com,SGP
tx_00010832,131.0,DISCOVER,DEU,175.103.93.4,mobile,edu.org,DEU
tx_00010833,2.89,DISCOVER,FRA,234.200.203.159,desktop,yahoo.com,FRA
tx_00010834,79.11,VISA,USA,86.51.90.183,mobile,company.com,USA
tx_00010835,8.88,AMEX,AUS,17.143.93.193,mobile,hotmail.com,AUS
tx_00010836,37.16,AMEX,AUS,68.163.160.81,mobile,yahoo.com,BRA
tx_00010837,86.64,VISA,CAN,197.15.235.187,desktop,outlook.com,NLD
tx_00010838,786.67,VISA,ESP,156.133.240.175,mobile,outlook.com,ESP
tx_00010839,6547.37,VISA,CAN,57.118.244.6,desktop,icloud.com,MEX
tx_00010840,174.85,AMEX,SGP,80.174.172.91,tablet,hotmail.com,SGP
tx_00010841,10.48,MASTERCARD,MEX,41.46.233.228,desktop,yahoo.com,MEX
tx_00010842,134.02,VISA,JPN,152.220.36.236,desktop,icloud.com,JPN
tx_00010843,2707.66,MASTERCARD,JPN,110.157.154.134,mobile,edu.org,JPN
tx_00010844,1661.56,AMEX,IND,76.161.219.120,mobile,proton.me,IND
tx_00010845,20.83,AMEX,JPN,251.15.170.210,mobile,icloud.com,JPN
tx_00010846,30.95,VISA,USA,232.227.186.195,mobile,icloud.com,USA
tx_00010847,6754.74,AMEX,ESP,194.44.74.127,desktop,edu.org,MEX
tx_00010848,756.31,MASTERCARD,MEX,165.148.28.47,tablet,yahoo.com,MEX
tx_00010849,29.03,MASTERCARD,CAN,204.30.200.238,mobile,hotmail.com,CAN
tx_00010850,103.8,AMEX,NLD,56.159.194.197,mobile,hotmail.com,JPN
tx_00010851,172.92,AMEX,ITA,125.202.97.73,mobile,yahoo.com,FRA
tx_00010852,30.35,DISCOVER,NLD,245.207.253.128,desktop,edu.org,NLD
tx_00010853,694.76,VISA,BRA,108.181.26.223,mobile,company.com,BRA
tx_00010854,32.52,AMEX,IND,33.189.90.176,desktop,edu.org,IND
tx_00010855,50.52,MASTERCARD,JPN,190.114.119.94,tablet,outlook.com,JPN
tx_00010856,26.22,MASTERCARD,USA,211.54.11.139,mobile,yahoo.com,USA
tx_00010857,108.15,VISA,SGP,92.100.107.62,mobile,yahoo.com,SGP
tx_00010858,157.44,VISA,NLD,10.159.84.117,mobile,outlook.com,NLD
tx_00010859,49.14,AMEX,ITA,10.133.8.4,desktop,proton.me,ITA
tx_00010860,520.95,VISA,ITA,197.9.19.3,mobile,yahoo.com,ITA
tx_00010861,25.61,VISA,BRA,201.60.67.24,desktop,outlook.com,MEX
tx_00010862,88.4,AMEX,ITA,93.241.176.125,mobile,edu.org,ITA
tx_00010863,16.08,DISCOVER,DEU,36.76.175.169,mobile,outlook.com,DEU
tx_00010864,17.64,DISCOVER,USA,123.55.226.56,mobile,gmail.com,USA
tx_00010865,48.85,VISA,AUS,245.212.226.103,mobile,company.com,AUS
tx_00010866,159.87,AMEX,GBR,219.38.156.94,mobile,edu.org,GBR
tx_00010867,266.1,AMEX,DEU,55.159.129.29,mobile,proton.me,DEU
tx_00010868,50.84,MASTERCARD,IND,177.246.218.137,mobile,company.com,ESP
tx_00010869,33.71,AMEX,CAN,104.142.224.119,tablet,outlook.com,CAN
tx_00010870,118.72,MASTERCARD,AUS,72.60.70.162,desktop,yahoo.com,GBR
tx_00010871,16.27,DISCOVER,IND,77.20.166.115,mobile,proton.me,IND
tx_00010872,87.5,DISCOVER,AUS,54.241.8.224,mobile,outlook.com,AUS
tx_00010873,425.98,VISA,ESP,20.135.172.230,mobile,company.com,ESP
tx_00010874,13.57,MASTERCARD,ESP,184.5.183.77,tablet,company.com,ESP
tx_00010875,34.7,DISCOVER,SGP,37.143.71.211,mobile,yahoo.com,IND
tx_00010876,8.42,AMEX,GBR,94.9.244.5,mobile,outlook.com,GBR
tx_00010877,32.89,AMEX,NLD,182.179.193.23,mobile,gmail.com,NLD
tx_00010878,282.67,DISCOVER,GBR,160.166.222.66,mobile,edu.org,GBR
tx_00010879,2612.84,MASTERCARD,ESP,36.189.182.194,mobile,outlook.com,ESP
tx_00010880,4.43,AMEX,USA,134.245.158.221,mobile,gmail.com,USA
tx_00010881,109.02,VISA,ITA,243.14.91.239,desktop,proton.me,ITA
tx_00010882,95.94,VISA,BRA,173.61.140.26,mobile,outlook.com,BRA
tx_00010883,16.16,MASTERCARD,AUS,229.60.107.164,desktop,hotmail.com,AUS
tx_00010884,34.74,DISCOVER,GBR,167.21.172.106,mobile,hotmail.com,GBR
tx_00010885,6.9,AMEX,ESP,212.252.249.67,mobile,gmail.com,ESP
tx_00010886,8.52,AMEX,SGP,208.168.157.92,desktop,hotmail.com,SGP
tx_00010887,2547.08,VISA,BRA,74.72.196.9,mobile,gmail.com,BRA
tx_00010888,47.71,VISA,GBR,55.15.166.149,mobile,company.com,GBR
tx_00010889,34.98,DISCOVER,IND,71.27.212.245,desktop,hotmail.com,JPN
tx_00010890,33.23,VISA,SGP,45.14.92.225,mobile,gmail.com,SGP
tx_00010891,47.58,MASTERCARD,IND,68.65.218.156,mobile,hotmail.com,GBR
tx_00010892,23.48,MASTERCARD,NLD,2.70.47.98,desktop,edu.org,NLD
tx_00010893,26.71,VISA,USA,245.168.124.11,mobile,icloud.com,USA
tx_00010894,130.93,VISA,GBR,215.202.201.76,mobile,outlook.com,GBR
tx_00010895,26.31,DISCOVER,SGP,15.158.70.246,mobile,gmail.com,SGP
tx_00010896,6.12,AMEX,CAN,60.204.136.136,mobile,yahoo.com,CAN
tx_00010897,55.36,MASTERCARD,ITA,95.200.122.203,desktop,company.com,ITA
tx_00010898,8.49,AMEX,USA,101.203.237.185,mobile,gmail.com,USA
tx_00010899,80.51,DISCOVER,BRA,210.97.102.66,mobile,edu.org,BRA
tx_00010900,218.39,MASTERCARD,NLD,189.201.16.192,desktop,outlook.com,GBR
tx_00010901,231.87,MASTERCARD,SGP,224.135.201.127,mobile,proton.me,SGP
tx_00010902,75.47,AMEX,AUS,92.68.253.120,mobile,hotmail.com,MEX
tx_00010903,2667.38,AMEX,ITA,122.245.137.36,desktop,yahoo.com,FRA
tx_00010904,240.2,AMEX,SGP,237.28.221.109,mobile,gmail.com,SGP
tx_00010905,37.76,DISCOVER,NLD,193.113.199.56,mobile,edu.org,AUS
tx_00010906,151.18,MASTERCARD,JPN,175.172.126.26,mobile,company.com,USA
tx_00010907,13.63,DISCOVER,ESP,121.89.177.190,mobile,proton.me,ESP
tx_00010908,126.11,VISA,NLD,111.73.24.248,desktop,outlook.com,NLD
tx_00010909,27.86,VISA,USA,35.59.228.186,mobile,hotmail.com,USA
tx_00010910,41.13,AMEX,ITA,106.85.178.133,desktop,hotmail.com,ITA
tx_00010911,10.32,DISCOVER,JPN,230.187.228.109,tablet,hotmail.com,JPN
tx_00010912,2901.1,DISCOVER,USA,74.164.231.89,desktop,company.com,USA
tx_00010913,44.44,AMEX,ESP,192.201.209.63,mobile,yahoo.com,ESP
tx_00010914,12.35,DISCOVER,ESP,131.232.1.125,desktop,edu.org,CAN
tx_00010915,848.03,AMEX,GBR,226.38.111.105,mobile,edu.org,GBR
tx_00010916,54.71,AMEX,FRA,240.160.176.108,mobile,gmail.com,FRA
tx_00010917,27.12,DISCOVER,USA,4.112.104.160,mobile,company.com,USA
tx_00010918,38.17,AMEX,FRA,204.22.106.178,desktop,outlook.com,FRA
tx_00010919,36.67,MASTERCARD,IND,248.165.93.138,tablet,edu.org,IND
tx_00010920,22.44,MASTERCARD,MEX,82.55.25.125,desktop,icloud.com,MEX
tx_00010921,669.94,AMEX,FRA,37.214.185.65,mobile,gmail.com,BRA
tx_00010922,7.29,DISCOVER,AUS,35.59.207.106,mobile,gmail.com,AUS
tx_00010923,119.38,DISCOVER,SGP,174.80.129.171,mobile,icloud.com,SGP
tx_00010924,39.07,DISCOVER,USA,26.227.171.74,mobile,yahoo.com,USA
tx_00010925,7.5,DISCOVER,MEX,200.149.123.49,desktop,edu.org,MEX
tx_00010926,21.87,VISA,AUS,48.199.34.95,mobile,hotmail.com,AUS
tx_00010927,15.79,MASTERCARD,BRA,74.227.43.25,mobile,edu.org,BRA
tx_00010928,9.36,VISA,DEU,192.97.212.99,tablet,proton.me,IND
tx_00010929,95.36,MASTERCARD,FRA,207.221.3.106,mobile,icloud.com,FRA
tx_00010930,12.63,DISCOVER,DEU,132.36.175.66,mobile,proton.me,DEU
tx_00010931,30.7,AMEX,SGP,70.31.144.52,desktop,hotmail.com,SGP
tx_00010932,11923.47,MASTERCARD,NLD,25.8.230.185,mobile,yahoo.com,NLD
tx_00010933,3.63,DISCOVER,NLD,89.92.22.215,desktop,icloud.com,NLD
tx_00010934,1128.86,MASTERCARD,FRA,42.90.203.51,mobile,hotmail.com,FRA
tx_00010935,79.12,AMEX,MEX,64.188.227.151,mobile,hotmail.com,MEX
tx_00010936,10.78,AMEX,GBR,16.190.125.7,mobile,outlook.com,GBR
tx_00010937,214.33,MASTERCARD,GBR,81.36.170.118,mobile,yahoo.com,GBR
tx_00010938,2287.89,AMEX,MEX,145.32.207.141,mobile,company.com,MEX
tx_00010939,11.42,DISCOVER,ITA,152.231.33.139,mobile,proton.me,ITA
tx_00010940,10.1,VISA,JPN,168.153.211.148,mobile,proton.me,JPN
tx_00010941,30.97,VISA,ESP,144.250.102.203,desktop,yahoo.com,ESP
tx_00010942,35.51,DISCOVER,BRA,208.113.145.53,mobile,hotmail.com,BRA
tx_00010943,64.5,MASTERCARD,DEU,72.252.35.72,mobile,hotmail.com,USA
tx_00010944,798.47,MASTERCARD,NLD,67.72.149.87,mobile,icloud.com,NLD
tx_00010945,17.75,VISA,AUS,18.215.71.195,desktop,gmail.com,USA
tx_00010946,9.26,VISA,JPN,11.214.116.95,desktop,outlook.com,JPN
tx_00010947,38.39,MASTERCARD,AUS,162.198.13.71,desktop,outlook.com,AUS
tx_00010948,31.22,VISA,GBR,108.44.51.168,mobile,company.com,GBR
tx_00010949,2636.87,VISA,CAN,152.233.3.198,mobile,proton.me,CAN
tx_00010950,48.3,VISA,FRA,209.202.149.23,mobile,outlook.com,FRA
tx_00010951,7535.03,MASTERCARD,GBR,244.74.186.170,tablet,icloud.com,GBR
tx_00010952,8.8,AMEX,ITA,2.185.234.175,mobile,icloud.com,ITA
tx_00010953,11.37,DISCOVER,CAN,241.202.169.243,mobile,yahoo.com,CAN
tx_00010954,72.62,MASTERCARD,BRA,102.119.107.209,desktop,gmail.com,NLD
tx_00010955,2121.28,AMEX,NLD,228.217.127.116,mobile,edu.org,NLD
tx_00010956,7.56,MASTERCARD,IND,19.141.170.64,mobile,proton.me,IND
tx_00010957,44.28,MASTERCARD,FRA,147.115.9.35,mobile,proton.me,FRA
tx_00010958,58.65,DISCOVER,CAN,83.195.213.139,desktop,hotmail.com,FRA
tx_00010959,94.74,DISCOVER,IND,103.245.110.117,mobile,edu.org,IND
tx_00010960,15.06,AMEX,MEX,112.171.235.92,tablet,yahoo.com,MEX
tx_00010961,6.11,MASTERCARD,DEU,78.164.200.188,tablet,company.com,DEU
tx_00010962,10.08,DISCOVER,ITA,200.58.75.31,mobile,proton.me,MEX
tx_00010963,1363.65,DISCOVER,DEU,252.191.138.101,desktop,hotmail.com,DEU
tx_00010964,97.88,VISA,MEX,181.178.199.179,desktop,outlook.com,MEX
tx_00010965,30.39,VISA,NLD,106.84.224.138,mobile,edu.org,NLD
tx_00010966,14.43,VISA,MEX,224.26.9.240,desktop,company.com,MEX
tx_00010967,38.78,DISCOVER,SGP,232.106.48.221,mobile,proton.me,SGP
tx_00010968,42.12,VISA,IND,201.137.173.175,tablet,company.com,IND
tx_00010969,20.16,AMEX,ITA,209.172.242.209,mobile,proton.me,JPN
tx_00010970,206.39,AMEX,BRA,114.241.232.199,mobile,company.com,BRA
tx_00010971,54.12,MASTERCARD,ITA,99.224.138.199,mobile,gmail.com,ITA
tx_00010972,3.81,MASTERCARD,FRA,145.20.22.122,tablet,icloud.com,FRA
tx_00010973,42.47,AMEX,BRA,209.57.254.225,mobile,yahoo.com,BRA
tx_00010974,10.35,MASTERCARD,ITA,70.145.40.93,desktop,gmail.com,ITA
tx_00010975,1507.99,AMEX,USA,9.75.16.5,desktop,edu.org,MEX
tx_00010976,23.15,DISCOVER,ITA,69.100.176.219,mobile,gmail.com,ITA
tx_00010977,18.91,MASTERCARD,NLD,57.170.107.191,desktop,edu.org,NLD
tx_00010978,18.6,MASTERCARD,FRA,138.3.164.220,desktop,company.com,FRA
tx_00010979,33.1,VISA,SGP,211.31.47.11,desktop,gmail.com,SGP
tx_00010980,48.31,MASTERCARD,USA,136.132.10.55,mobile,company.com,USA
tx_00010981,13.24,DISCOVER,ITA,170.120.212.49,desktop,icloud.com,ITA
tx_00010982,22.32,VISA,MEX,15.105.254.225,mobile,company.com,MEX
tx_00010983,14.15,VISA,USA,175.157.32.20,tablet,proton.me,USA
tx_00010984,17.03,MASTERCARD,CAN,171.244.195.120,mobile,outlook.com,CAN
tx_00010985,1398.58,AMEX,GBR,78.13.229.213,tablet,hotmail.com,GBR
tx_00010986,6.89,DISCOVER,CAN,166.112.6.63,mobile,yahoo.com,CAN
tx_00010987,3468.59,MASTERCARD,JPN,56.152.162.179,desktop,proton.me,JPN
tx_00010988,9.59,AMEX,AUS,31.183.132.145,desktop,outlook.com,AUS
tx_00010989,13.55,VISA,IND,172.120.85.251,desktop,edu.org,IND
tx_00010990,17.98,DISCOVER,BRA,200.203.130.232,mobile,outlook.com,FRA
tx_00010991,10.96,AMEX,DEU,253.134.39.191,desktop,gmail.com,DEU
tx_00010992,186.19,VISA,JPN,62.244.212.104,desktop,outlook.com,JPN
tx_00010993,74.57,AMEX,CAN,251.194.45.193,tablet,edu.org,CAN
tx_00010994,32.71,MASTERCARD,FRA,110.55.46.50,mobile,hotmail.com,FRA
tx_00010995,44.4,AMEX,NLD,104.122.162.47,mobile,proton.me,NLD
tx_00010996,61.53,AMEX,GBR,164.202.159.252,mobile,proton.me,GBR
tx_00010997,28.54,VISA,GBR,1.168.219.56,mobile,company.com,GBR
tx_00010998,52.85,VISA,USA,135.248.43.7,mobile,proton.me,USA
tx_00010999,20.81,VISA,ESP,250.40.136.28,mobile,proton.me,ESP
tx_00011000,2575.88,AMEX,MEX,238.45.120.59,mobile,outlook.com,MEX
tx_00011001,2779.9,MASTERCARD,CAN,254.116.76.54,mobile,icloud.com,CAN
tx_00011002,7.2,DISCOVER,SGP,84.42.63.28,mobile,proton.me,SGP
tx_00011003,43.82,DISCOVER,BRA,246.106.49.63,tablet,outlook.com,BRA
tx_00011004,5.16,AMEX,DEU,234.157.205.126,mobile,edu.org,DEU
tx_00011005,85.02,AMEX,GBR,230.172.126.250,desktop,hotmail.com,GBR
tx_00011006,33.2,DISCOVER,NLD,182.99.62.146,mobile,yahoo.com,NLD
tx_00011007,12310.26,MASTERCARD,NLD,235.143.223.131,mobile,hotmail.com,NLD
tx_00011008,60.34,MASTERCARD,ITA,84.186.191.12,mobile,icloud.com,ITA
tx_00011009,2981.72,AMEX,DEU,6.72.6.172,desktop,edu.org,ITA
tx_00011010,2128.34,DISCOVER,USA,33.249.160.167,desktop,icloud.com,USA
tx_00011011,34.31,DISCOVER,FRA,56.110.1.151,mobile,edu.org,FRA
tx_00011012,48.94,AMEX,BRA,208.9.127.104,desktop,proton.me,BRA
tx_00011013,16.95,AMEX,AUS,246.54.24.245,mobile,outlook.com,AUS
tx_00011014,55.05,MASTERCARD,NLD,48.204.161.50,mobile,edu.org,NLD
tx_00011015,5.43,DISCOVER,JPN,89.43.131.219,mobile,icloud.com,JPN
tx_00011016,188.47,DISCOVER,DEU,34.148.254.156,mobile,icloud.com,DEU
tx_00011017,35.01,DISCOVER,IND,172.1.57.189,mobile,gmail.com,IND
tx_00011018,74.3,AMEX,JPN,250.102.72.14,tablet,yahoo.com,JPN
tx_00011019,34.3,AMEX,JPN,229.158.130.123,tablet,proton.me,JPN
tx_00011020,13.23,MASTERCARD,SGP,52.94.192.31,mobile,icloud.com,AUS
tx_00011021,88.84,DISCOVER,FRA,253.213.80.6,mobile,hotmail.com,FRA
tx_00011022,58.62,AMEX,AUS,162.242.230.76,mobile,hotmail.com,AUS
tx_00011023,2612.53,AMEX,DEU,245.241.252.67,mobile,icloud.com,NLD
tx_00011024,14.34,DISCOVER,SGP,94.123.170.142,mobile,icloud.com,IND
tx_00011025,15.74,VISA,MEX,68.56.5.121,mobile,yahoo.com,MEX
tx_00011026,5.02,MASTERCARD,IND,94.80.224.153,mobile,yahoo.com,IND
tx_00011027,39.89,AMEX,ESP,189.117.147.187,mobile,yahoo.com,ESP
tx_00011028,2846.29,MASTERCARD,CAN,213.246.88.246,mobile,gmail.com,CAN
tx_00011029,6836.76,DISCOVER,USA,100.15.65.91,mobile,yahoo.com,USA
tx_00011030,115.84,VISA,ITA,83.141.179.195,desktop,icloud.com,ITA
tx_00011031,103.25,VISA,DEU,212.251.252.226,mobile,icloud.com,AUS
tx_00011032,99.17,AMEX,BRA,16.86.223.144,mobile,company.com,BRA
tx_00011033,43.1,VISA,JPN,19.118.131.161,mobile,edu.org,JPN
tx_00011034,12.52,MASTERCARD,BRA,254.181.112.161,mobile,gmail.com,BRA
tx_00011035,39.87,MASTERCARD,FRA,202.211.146.252,mobile,company.com,FRA
tx_00011036,2.39,AMEX,ITA,215.238.203.40,mobile,company.com,ITA
tx_00011037,5.4,AMEX,DEU,23.57.86.95,mobile,edu.org,DEU
tx_00011038,103.58,AMEX,ESP,105.139.222.235,mobile,outlook.com,ESP
tx_00011039,78.52,VISA,CAN,107.146.34.46,mobile,hotmail.com,CAN
tx_00011040,96.79,VISA,ESP,235.205.241.100,desktop,company.com,ESP
tx_00011041,126.14,VISA,AUS,33.151.154.171,mobile,outlook.com,AUS
tx_00011042,64.28,MASTERCARD,ITA,53.176.126.87,desktop,hotmail.com,ITA
tx_00011043,321.86,VISA,CAN,234.246.136.19,tablet,edu.org,CAN
tx_00011044,31.13,MASTERCARD,FRA,187.4.201.161,mobile,hotmail.com,FRA
tx_00011045,22.66,MASTERCARD,DEU,106.194.123.200,mobile,icloud.com,DEU
tx_00011046,46.21,AMEX,MEX,249.62.177.236,mobile,company.com,GBR
tx_00011047,7.56,MASTERCARD,ESP,98.187.4.50,desktop,edu.org,ESP
tx_00011048,217.12,DISCOVER,ITA,218.216.31.238,mobile,gmail.com,BRA
tx_00011049,30.7,DISCOVER,BRA,226.50.126.80,mobile,company.com,DEU
tx_00011050,347.09,AMEX,ESP,171.104.60.199,mobile,icloud.com,NLD
tx_00011051,40.34,DISCOVER,IND,161.38.226.231,desktop,company.com,IND
tx_00011052,22.5,AMEX,GBR,248.196.130.231,desktop,edu.org,GBR
tx_00011053,33.78,VISA,USA,85.34.178.99,mobile,outlook.com,USA
tx_00011054,34.4,VISA,CAN,156.52.79.252,mobile,gmail.com,CAN
tx_00011055,100.86,DISCOVER,NLD,21.127.90.36,tablet,icloud.com,NLD
tx_00011056,2265.16,AMEX,DEU,191.106.136.232,desktop,proton.me,USA
tx_00011057,21.08,VISA,MEX,34.155.151.156,mobile,gmail.com,CAN
tx_00011058,7809.98,AMEX,MEX,152.134.214.98,desktop,outlook.com,MEX
tx_00011059,583.96,DISCOVER,ESP,22.150.151.141,desktop,yahoo.com,USA
tx_00011060,6.35,DISCOVER,IND,128.27.194.19,desktop,company.com,FRA
tx_00011061,3467.96,VISA,MEX,188.116.14.121,desktop,yahoo.com,MEX
tx_00011062,84.74,AMEX,AUS,201.123.226.123,desktop,yahoo.com,AUS
tx_00011063,62.47,AMEX,GBR,174.76.116.65,mobile,yahoo.com,GBR
tx_00011064,30.03,AMEX,GBR,223.37.133.94,mobile,yahoo.com,NLD
tx_00011065,12679.62,MASTERCARD,DEU,29.50.138.183,desktop,outlook.com,DEU
tx_00011066,14.35,VISA,ESP,130.31.93.32,tablet,edu.org,ESP
tx_00011067,44.03,AMEX,NLD,130.144.20.35,mobile,icloud.com,NLD
tx_00011068,53.98,DISCOVER,MEX,208.164.183.99,mobile,icloud.com,MEX
tx_00011069,14.76,DISCOVER,IND,206.228.198.197,mobile,outlook.com,ITA
tx_00011070,2967.81,MASTERCARD,JPN,21.193.41.109,mobile,hotmail.com,JPN
tx_00011071,23.07,AMEX,ESP,72.195.57.155,desktop,company.com,ESP
tx_00011072,8643.77,DISCOVER,BRA,225.29.21.159,tablet,gmail.com,BRA
tx_00011073,11.52,MASTERCARD,SGP,209.111.46.198,tablet,icloud.com,USA
tx_00011074,11.15,DISCOVER,CAN,214.238.33.130,desktop,edu.org,CAN
tx_00011075,1.84,MASTERCARD,ITA,14.14.248.146,mobile,gmail.com,ITA
tx_00011076,2.7,VISA,FRA,136.56.15.183,tablet,hotmail.com,FRA
tx_00011077,50.11,DISCOVER,USA,214.80.226.129,tablet,yahoo.com,USA
tx_00011078,107.76,AMEX,GBR,238.230.194.234,desktop,yahoo.com,GBR
tx_00011079,2712.57,DISCOVER,SGP,169.244.187.205,mobile,company.com,SGP
tx_00011080,12.21,DISCOVER,CAN,209.36.17.31,mobile,outlook.com,CAN
tx_00011081,5.6,VISA,ITA,189.73.181.56,tablet,yahoo.com,ITA
tx_00011082,2547.24,VISA,NLD,231.157.202.154,mobile,edu.org,NLD
tx_00011083,13.4,DISCOVER,GBR,180.118.90.136,mobile,icloud.com,GBR
tx_00011084,15.68,AMEX,ESP,236.8.206.39,mobile,company.com,ESP
tx_00011085,2942.98,DISCOVER,DEU,24.45.25.48,mobile,edu.org,DEU
tx_00011086,31.5,MASTERCARD,ESP,75.29.34.235,mobile,gmail.com,ESP
tx_00011087,72.56,AMEX,CAN,84.56.136.162,mobile,proton.me,CAN
tx_00011088,229.85,AMEX,MEX,246.71.109.184,mobile,proton.me,MEX
tx_00011089,138.84,MASTERCARD,GBR,25.200.42.52,mobile,edu.org,GBR
tx_00011090,4.91,AMEX,IND,91.245.31.246,tablet,company.com,IND
tx_00011091,18.04,VISA,AUS,200.32.95.220,mobile,company.com,AUS
tx_00011092,34.37,DISCOVER,BRA,206.193.63.112,mobile,hotmail.com,BRA
tx_00011093,9.68,AMEX,NLD,144.156.240.201,tablet,edu.org,NLD
tx_00011094,1527.43,MASTERCARD,USA,10.92.182.192,mobile,edu.org,USA
tx_00011095,178.44,VISA,CAN,182.67.36.242,mobile,company.com,USA
tx_00011096,68.67,DISCOVER,ITA,148.157.219.54,desktop,proton.me,ITA
tx_00011097,106.6,MASTERCARD,ITA,114.50.96.134,mobile,outlook.com,ITA
tx_00011098,24.29,MASTERCARD,SGP,198.30.236.14,desktop,yahoo.com,SGP
tx_00011099,37.13,MASTERCARD,DEU,183.240.176.219,mobile,yahoo.com,DEU
tx_00011100,47.24,VISA,GBR,124.223.211.34,desktop,yahoo.com,GBR
tx_00011101,529.06,DISCOVER,NLD,42.74.241.169,mobile,yahoo.com,FRA
tx_00011102,302.58,DISCOVER,GBR,80.253.41.181,mobile,yahoo.com,GBR
tx_00011103,73.76,VISA,SGP,137.108.28.142,mobile,proton.me,SGP
tx_00011104,2202.31,MASTERCARD,GBR,59.181.41.132,mobile,company.com,FRA
tx_00011105,955.89,MASTERCARD,FRA,245.153.74.143,mobile,outlook.com,FRA
tx_00011106,25.28,MASTERCARD,JPN,88.94.81.199,mobile,hotmail.com,JPN
tx_00011107,44.46,MASTERCARD,ITA,225.68.210.171,desktop,outlook.com,ITA
tx_00011108,73.1,VISA,BRA,74.43.252.113,mobile,proton.me,BRA
